"Date","CUURA208SAH1"
1975-08-01,48.6
1975-09-01,48.6
1975-10-01,48.5
1975-11-01,49.5
1975-12-01,49.6
1976-01-01,50.3
1976-02-01,49.9
1976-03-01,49.7
1976-04-01,49.8
1976-05-01,49.9
1976-06-01,49.9
1976-07-01,50.2
1976-08-01,50.8
1976-09-01,52.1
1976-10-01,52.1
1976-11-01,51.9
1976-12-01,51.8
1977-01-01,51.8
1977-02-01,52.3
1977-03-01,53
1977-04-01,53.2
1977-05-01,53.1
1977-06-01,53.7
1977-07-01,54.4
1977-08-01,54.4
1977-09-01,54.5
1977-10-01,54.7
1977-11-01,55.1
1977-12-01,54.9
1978-01-01,55.5
1978-02-01,55.4
1978-03-01,56
1978-04-01,56.1
1978-05-01,56.5
1978-06-01,57.3
1978-07-01,58
1978-08-01,59.3
1978-09-01,60.6
1978-10-01,61.7
1978-11-01,62.1
1978-12-01,62
1979-01-01,63
1979-02-01,65.9
1979-03-01,67.5
1979-04-01,67.4
1979-05-01,66.3
1979-06-01,66.8
1979-07-01,69.7
1979-08-01,71.6
1979-09-01,72.1
1979-10-01,74.4
1979-11-01,77.9
1979-12-01,79
1980-01-01,80.9
1980-02-01,82.4
1980-03-01,82.3
1980-04-01,86.4
1980-05-01,84.8
1980-06-01,91.8
1980-07-01,88.8
1980-08-01,88.8
1980-09-01,91.1
1980-10-01,94.5
1980-11-01,94.3
1980-12-01,97.3
1981-01-01,94.5
1981-02-01,93.9
1981-03-01,90.5
1981-04-01,93.1
1981-05-01,95
1981-06-01,99.3
1981-07-01,100.1
1981-08-01,99.9
1981-09-01,99.3
1981-10-01,95.2
1981-11-01,93.7
1981-12-01,92.5
1982-01-01,94.6
1982-02-01,90.9
1982-03-01,90.4
1982-04-01,96.3
1982-05-01,96.6
1982-06-01,97.4
1982-07-01,98.7
1982-08-01,98.7
1982-09-01,100.7
1982-10-01,100.5
1982-11-01,101.9
1982-12-01,98.9
1983-01-01,100
1983-02-01,99.9
1983-03-01,99.1
1983-04-01,99.7
1983-05-01,98.4
1983-06-01,99
1983-07-01,99.8
1983-08-01,100.3
1983-09-01,100.6
1983-10-01,100.9
1983-11-01,100.5
1983-12-01,100.8
1984-01-01,101.6
1984-02-01,101.6
1984-03-01,102.7
1984-04-01,102.3
1984-05-01,102.3
1984-06-01,101.9
1984-07-01,102.5
1984-08-01,102.6
1984-09-01,104.6
1984-10-01,104.7
1984-11-01,104.4
1984-12-01,104.1
1985-01-01,105.2
1985-02-01,105.8
1985-03-01,106.8
1985-04-01,107
1985-05-01,106.9
1985-06-01,106.6
1985-07-01,108
1985-08-01,108.6
1985-09-01,109.2
1985-10-01,109.2
1985-11-01,109.2
1985-12-01,109.1
1986-01-01,110.4
1986-02-01,112.2
1986-03-01,112.8
1986-04-01,113.6
1986-05-01,114.2
1986-06-01,113.2
1986-07-01,114.2
1986-08-01,114.9
1986-09-01,116.8
1986-10-01,116.6
1986-11-01,117
1986-12-01,117.1
1987-01-01,NA
1987-02-01,119.5
1987-03-01,NA
1987-04-01,120.1
1987-05-01,NA
1987-06-01,118.8
1987-07-01,NA
1987-08-01,121.1
1987-09-01,NA
1987-10-01,122.4
1987-11-01,NA
1987-12-01,122.7
1988-01-01,NA
1988-02-01,124.4
1988-03-01,NA
1988-04-01,123.2
1988-05-01,NA
1988-06-01,124.3
1988-07-01,NA
1988-08-01,128.5
1988-09-01,NA
1988-10-01,127.8
1988-11-01,NA
1988-12-01,126.1
1989-01-01,NA
1989-02-01,129.3
1989-03-01,NA
1989-04-01,130
1989-05-01,NA
1989-06-01,131
1989-07-01,NA
1989-08-01,132
1989-09-01,NA
1989-10-01,136.3
1989-11-01,NA
1989-12-01,136
1990-01-01,NA
1990-02-01,135.8
1990-03-01,NA
1990-04-01,138.3
1990-05-01,NA
1990-06-01,140.6
1990-07-01,NA
1990-08-01,142.3
1990-09-01,NA
1990-10-01,142.6
1990-11-01,NA
1990-12-01,142.4
1991-01-01,NA
1991-02-01,142.8
1991-03-01,NA
1991-04-01,142.9
1991-05-01,NA
1991-06-01,144.8
1991-07-01,NA
1991-08-01,143.6
1991-09-01,NA
1991-10-01,144.6
1991-11-01,NA
1991-12-01,145.1
1992-01-01,NA
1992-02-01,146.1
1992-03-01,NA
1992-04-01,146.4
1992-05-01,NA
1992-06-01,147.2
1992-07-01,NA
1992-08-01,147.7
1992-09-01,NA
1992-10-01,149.1
1992-11-01,NA
1992-12-01,149.4
1993-01-01,NA
1993-02-01,150.6
1993-03-01,NA
1993-04-01,149.1
1993-05-01,NA
1993-06-01,150.7
1993-07-01,NA
1993-08-01,152.8
1993-09-01,NA
1993-10-01,155.7
1993-11-01,NA
1993-12-01,153.6
1994-01-01,NA
1994-02-01,154.6
1994-03-01,NA
1994-04-01,155
1994-05-01,NA
1994-06-01,155.8
1994-07-01,NA
1994-08-01,156.6
1994-09-01,NA
1994-10-01,158
1994-11-01,NA
1994-12-01,158
1995-01-01,NA
1995-02-01,158.8
1995-03-01,NA
1995-04-01,159.5
1995-05-01,NA
1995-06-01,160.2
1995-07-01,NA
1995-08-01,161.2
1995-09-01,NA
1995-10-01,161.9
1995-11-01,NA
1995-12-01,163
1996-01-01,NA
1996-02-01,164.4
1996-03-01,NA
1996-04-01,165.5
1996-05-01,NA
1996-06-01,164.8
1996-07-01,NA
1996-08-01,166.5
1996-09-01,NA
1996-10-01,166.7
1996-11-01,NA
1996-12-01,167.3
1997-01-01,NA
1997-02-01,169.3
1997-03-01,NA
1997-04-01,170.5
1997-05-01,NA
1997-06-01,170.1
1997-07-01,NA
1997-08-01,171.7
1997-09-01,NA
1997-10-01,174
1997-11-01,NA
1997-12-01,173.3
1998-01-01,174.7
1998-02-01,175.6
1998-03-01,175.9
1998-04-01,175
1998-05-01,174.6
1998-06-01,175.8
1998-07-01,176.3
1998-08-01,177.3
1998-09-01,178.7
1998-10-01,178.7
1998-11-01,178.7
1998-12-01,178.3
1999-01-01,178.2
1999-02-01,178.3
1999-03-01,178.4
1999-04-01,178.3
1999-05-01,179
1999-06-01,179.4
1999-07-01,180.3
1999-08-01,181.4
1999-09-01,181.2
1999-10-01,181.2
1999-11-01,180.4
1999-12-01,180.4
2000-01-01,183.3
2000-02-01,184
2000-03-01,185.1
2000-04-01,185.8
2000-05-01,187.2
2000-06-01,186.7
2000-07-01,187.9
2000-08-01,188.4
2000-09-01,189.8
2000-10-01,189.4
2000-11-01,189.5
2000-12-01,189.7
2001-01-01,191.2
2001-02-01,191.2
2001-03-01,191.9
2001-04-01,191.5
2001-05-01,191.7
2001-06-01,192.2
2001-07-01,192.2
2001-08-01,193
2001-09-01,191.9
2001-10-01,193.2
2001-11-01,193.9
2001-12-01,193.1
2002-01-01,194.3
2002-02-01,195.7
2002-03-01,195.5
2002-04-01,196.3
2002-05-01,195.9
2002-06-01,197.5
2002-07-01,199
2002-08-01,198.9
2002-09-01,199.4
2002-10-01,197.2
2002-11-01,197.9
2002-12-01,199.5
2003-01-01,199.8
2003-02-01,201.6
2003-03-01,201.1
2003-04-01,201.5
2003-05-01,202.3
2003-06-01,202.5
2003-07-01,204.3
2003-08-01,203.6
2003-09-01,201.5
2003-10-01,199.3
2003-11-01,199.5
2003-12-01,199.8
2004-01-01,201.4
2004-02-01,202.2
2004-03-01,202.7
2004-04-01,203.1
2004-05-01,201.5
2004-06-01,206.3
2004-07-01,207.5
2004-08-01,206.8
2004-09-01,203.2
2004-10-01,201.3
2004-11-01,202.1
2004-12-01,201.4
2005-01-01,202.8
2005-02-01,206.8
2005-03-01,206.7
2005-04-01,205.7
2005-05-01,204.7
2005-06-01,208.4
2005-07-01,208.6
2005-08-01,207.9
2005-09-01,206.9
2005-10-01,209.5
2005-11-01,206.7
2005-12-01,207.2
2006-01-01,208.3
2006-02-01,212.4
2006-03-01,218
2006-04-01,212.9
2006-05-01,211.9
2006-06-01,214
2006-07-01,214.3
2006-08-01,213.9
2006-09-01,214
2006-10-01,214.1
2006-11-01,214
2006-12-01,213.1
2007-01-01,212.861
2007-02-01,213.754
2007-03-01,216.255
2007-04-01,216.857
2007-05-01,216.983
2007-06-01,215.812
2007-07-01,215.719
2007-08-01,214.927
2007-09-01,216.532
2007-10-01,216.484
2007-11-01,215.159
2007-12-01,211.104
2008-01-01,215.059
2008-02-01,216.34
2008-03-01,216.458
2008-04-01,216.569
2008-05-01,216.099
2008-06-01,216.245
2008-07-01,215.055
2008-08-01,214.257
2008-09-01,213.23
2008-10-01,214.361
2008-11-01,213.166
2008-12-01,210.712
2009-01-01,213.789
2009-02-01,214.206
2009-03-01,214.742
2009-04-01,213.225
2009-05-01,212.057
2009-06-01,213.018
2009-07-01,212.407
2009-08-01,211.857
2009-09-01,210.435
2009-10-01,209.867
2009-11-01,210.256
2009-12-01,208.97
2010-01-01,208.838
2010-02-01,208.923
2010-03-01,208.298
2010-04-01,207.506
2010-05-01,207.479
2010-06-01,207.461
2010-07-01,206.517
2010-08-01,207.117
2010-09-01,207.26
2010-10-01,207.709
2010-11-01,207.563
2010-12-01,207.969
2011-01-01,207.872
2011-02-01,207.579
2011-03-01,207.813
2011-04-01,207.168
2011-05-01,208.547
2011-06-01,208.31
2011-07-01,208.887
2011-08-01,209.148
2011-09-01,209.5
2011-10-01,209.463
2011-11-01,209.262
2011-12-01,209.054
2012-01-01,209.718
2012-02-01,210.546
2012-03-01,210.671
2012-04-01,211.519
2012-05-01,211.678
2012-06-01,211.621
2012-07-01,211.674
2012-08-01,212.734
2012-09-01,213.628
2012-10-01,214.05
2012-11-01,214.323
2012-12-01,214.169
2013-01-01,215.364
2013-02-01,215.977
2013-03-01,217.076
2013-04-01,216.498
2013-05-01,216.678
2013-06-01,217.593
2013-07-01,217.661
2013-08-01,218.004
2013-09-01,218.101
2013-10-01,218.105
2013-11-01,219.493
2013-12-01,219.528
2014-01-01,221.266
2014-02-01,222.548
2014-03-01,222.469
2014-04-01,223.459
2014-05-01,223.815
2014-06-01,224.335
2014-07-01,225.413
2014-08-01,224.946
2014-09-01,224.244
2014-10-01,225.701
2014-11-01,224.972
2014-12-01,223.969
2015-01-01,224.468
2015-02-01,224.681
2015-03-01,224.029
2015-04-01,225.751
2015-05-01,225.22
2015-06-01,226.269
2015-07-01,226.382
2015-08-01,226.622
2015-09-01,229.008
2015-10-01,228.067
2015-11-01,228.741
2015-12-01,228.225
2016-01-01,228.552
2016-02-01,229.489
2016-03-01,230.323
2016-04-01,232.827
2016-05-01,232.394
2016-06-01,233.743
2016-07-01,233.867
2016-08-01,233.35
2016-09-01,237.756
2016-10-01,236.257
2016-11-01,236.224
2016-12-01,234.908
2017-01-01,235.668
2017-02-01,237.788
2017-03-01,239.318
2017-04-01,240.62
2017-05-01,244.88
2017-06-01,244.774
2017-07-01,245.352
2017-08-01,245.391
2017-09-01,247.434
2017-10-01,248.717
2017-11-01,246.82
2017-12-01,247.615
2018-01-01,246.987
2018-02-01,246.961
2018-03-01,249.246
2018-04-01,250.31
2018-05-01,250.419
2018-06-01,250.865
2018-07-01,252.192
2018-08-01,251.353
2018-09-01,251.545
2018-10-01,253.815
2018-11-01,252.774
2018-12-01,254.725
2019-01-01,254.91
2019-02-01,256.738
2019-03-01,257.264
2019-04-01,256.702
2019-05-01,256.198
2019-06-01,256.961
2019-07-01,258.271
2019-08-01,258.192
2019-09-01,257.796
2019-10-01,263.209
2019-11-01,260.405
2019-12-01,263.196
2020-01-01,263.77
2020-02-01,263.78
2020-03-01,264.912
2020-04-01,260.074
2020-05-01,260.423
2020-06-01,260.348
2020-07-01,262.399
2020-08-01,263.704
2020-09-01,261.235
2020-10-01,261.849
2020-11-01,263.785
2020-12-01,264.245
2021-01-01,258.649
2021-02-01,262.681
2021-03-01,268.358
2021-04-01,270.379
2021-05-01,270.86
2021-06-01,273.377
2021-07-01,277.408
2021-08-01,275.578
2021-09-01,277.07
2021-10-01,277.827
2021-11-01,279.842
2021-12-01,283.39
2022-01-01,280.839
2022-02-01,283.542
2022-03-01,286.488
2022-04-01,287.466
2022-05-01,288.162
2022-06-01,290.358
2022-07-01,289.683
2022-08-01,290.513
2022-09-01,286.91
2022-10-01,288.97
2022-11-01,292.807
2022-12-01,293.691
2023-01-01,297.323
2023-02-01,302.315
2023-03-01,308.016
2023-04-01,312.959
2023-05-01,325.203
2023-06-01,323.04
2023-07-01,360.479
2023-08-01,329.498
2023-09-01,322.534
2023-10-01,317.249
2023-11-01,317.91
