"Date","CUURA102SAH"
2009-01-01,NA
2009-02-01,230.364
2009-03-01,NA
2009-04-01,231.107
2009-05-01,NA
2009-06-01,233.142
2009-07-01,NA
2009-08-01,235.599
2009-09-01,NA
2009-10-01,233.017
2009-11-01,NA
2009-12-01,233.022
2010-01-01,NA
2010-02-01,234.104
2010-03-01,NA
2010-04-01,233.89
2010-05-01,NA
2010-06-01,235.898
2010-07-01,NA
2010-08-01,236.123
2010-09-01,NA
2010-10-01,234.572
2010-11-01,NA
2010-12-01,233.839
2011-01-01,NA
2011-02-01,235.545
2011-03-01,NA
2011-04-01,236.249
2011-05-01,NA
2011-06-01,238.751
2011-07-01,NA
2011-08-01,240.734
2011-09-01,NA
2011-10-01,238.917
2011-11-01,NA
2011-12-01,239.844
2012-01-01,NA
2012-02-01,240.49
2012-03-01,NA
2012-04-01,241.358
2012-05-01,NA
2012-06-01,242.733
2012-07-01,NA
2012-08-01,242.846
2012-09-01,NA
2012-10-01,242.88
2012-11-01,NA
2012-12-01,242.528
2013-01-01,NA
2013-02-01,241.94
2013-03-01,NA
2013-04-01,242.732
2013-05-01,NA
2013-06-01,244.514
2013-07-01,NA
2013-08-01,244.419
2013-09-01,NA
2013-10-01,244.58
2013-11-01,NA
2013-12-01,245.707
2014-01-01,NA
2014-02-01,246.055
2014-03-01,NA
2014-04-01,246.034
2014-05-01,NA
2014-06-01,248.85
2014-07-01,NA
2014-08-01,249.337
2014-09-01,NA
2014-10-01,248.07
2014-11-01,NA
2014-12-01,248.454
2015-01-01,NA
2015-02-01,249.883
2015-03-01,NA
2015-04-01,250.08
2015-05-01,NA
2015-06-01,250.647
2015-07-01,NA
2015-08-01,250.06
2015-09-01,NA
2015-10-01,249.367
2015-11-01,NA
2015-12-01,248.974
2016-01-01,NA
2016-02-01,249.542
2016-03-01,NA
2016-04-01,250.128
2016-05-01,NA
2016-06-01,251.724
2016-07-01,NA
2016-08-01,251.788
2016-09-01,NA
2016-10-01,252.546
2016-11-01,NA
2016-12-01,253.626
2017-01-01,NA
2017-02-01,253.897
2017-03-01,NA
2017-04-01,255.271
2017-05-01,NA
2017-06-01,255.246
2017-07-01,NA
2017-08-01,256.472
2017-09-01,NA
2017-10-01,256.047
2017-11-01,NA
2017-12-01,256.561
2018-01-01,NA
2018-02-01,256.783
2018-03-01,NA
2018-04-01,259.14
2018-05-01,NA
2018-06-01,259.777
2018-07-01,NA
2018-08-01,260.806
2018-09-01,NA
2018-10-01,262.087
2018-11-01,NA
2018-12-01,261.33
2019-01-01,NA
2019-02-01,264.275
2019-03-01,NA
2019-04-01,265.929
2019-05-01,NA
2019-06-01,268.889
2019-07-01,NA
2019-08-01,269.067
2019-09-01,NA
2019-10-01,269.076
2019-11-01,NA
2019-12-01,267.269
2020-01-01,NA
2020-02-01,270.445
2020-03-01,NA
2020-04-01,269.467
2020-05-01,NA
2020-06-01,270.497
2020-07-01,NA
2020-08-01,271.4
2020-09-01,NA
2020-10-01,271.197
2020-11-01,NA
2020-12-01,272.542
2021-01-01,NA
2021-02-01,272.948
2021-03-01,NA
2021-04-01,274.219
2021-05-01,NA
2021-06-01,277.69
2021-07-01,NA
2021-08-01,280.38
2021-09-01,NA
2021-10-01,283.187
2021-11-01,NA
2021-12-01,286.668
2022-01-01,NA
2022-02-01,289.928
2022-03-01,NA
2022-04-01,295.768
2022-05-01,NA
2022-06-01,303.276
2022-07-01,NA
2022-08-01,304.107
2022-09-01,NA
2022-10-01,308.836
2022-11-01,NA
2022-12-01,309.717
2023-01-01,NA
2023-02-01,316.711
2023-03-01,NA
2023-04-01,317.022
2023-05-01,NA
2023-06-01,320.882
2023-07-01,NA
2023-08-01,323.937
2023-09-01,NA
2023-10-01,325.692
