"Date","APUS49B72621"
1995-05-01,63.294
1995-06-01,63.294
1995-07-01,63.294
1995-08-01,63.294
1995-09-01,63.294
1995-10-01,63.294
1995-11-01,62.983
1995-12-01,62.983
1996-01-01,61.08
1996-02-01,61.08
1996-03-01,61.08
1996-04-01,61.08
1996-05-01,61.38
1996-06-01,61.38
1996-07-01,61.38
1996-08-01,61.38
1996-09-01,61.38
1996-10-01,61.38
1996-11-01,61.08
1996-12-01,61.08
1997-01-01,61.08
1997-02-01,61.08
1997-03-01,61.08
1997-04-01,58.65
1997-05-01,61.38
1997-06-01,61.38
1997-07-01,61.38
1997-08-01,61.38
1997-09-01,61.38
1997-10-01,61.38
1997-11-01,61.08
1997-12-01,61.08
1998-01-01,54.98
1998-02-01,49.135
1998-03-01,54.85
1998-04-01,54.98
1998-05-01,55.249
1998-06-01,55.249
1998-07-01,55.249
1998-08-01,55.249
1998-09-01,55.249
1998-10-01,51.482
1998-11-01,54.98
1998-12-01,54.98
1999-01-01,54.98
1999-02-01,54.98
1999-03-01,54.98
1999-04-01,54.98
1999-05-01,55.249
1999-06-01,55.249
1999-07-01,55.249
1999-08-01,55.249
1999-09-01,55.249
1999-10-01,55.249
1999-11-01,54.98
1999-12-01,54.98
2000-01-01,54.98
2000-02-01,54.98
2000-03-01,54.98
2000-04-01,54.98
2000-05-01,55.249
2000-06-01,55.249
2000-07-01,55.249
2000-08-01,55.249
2000-09-01,55.249
2000-10-01,55.249
2000-11-01,54.992
2000-12-01,54.992
2001-01-01,60.014
2001-02-01,60.014
2001-03-01,60.014
2001-04-01,60.014
2001-05-01,60.283
2001-06-01,64.18
2001-07-01,64.18
2001-08-01,64.18
2001-09-01,64.18
2001-10-01,64.18
2001-11-01,63.544
2001-12-01,63.544
2002-01-01,63.544
2002-02-01,63.544
2002-03-01,63.544
2002-04-01,63.544
2002-05-01,61.461
2002-06-01,61.461
2002-07-01,61.741
2002-08-01,61.741
2002-09-01,61.742
2002-10-01,61.74
2002-11-01,60.919
2002-12-01,60.918
2003-01-01,60.918
2003-02-01,60.918
2003-03-01,60.918
2003-04-01,60.918
2003-05-01,61.65
2003-06-01,61.702
2003-07-01,61.697
2003-08-01,61.796
2003-09-01,61.796
2003-10-01,61.796
2003-11-01,61.017
2003-12-01,61.031
2004-01-01,61.031
2004-02-01,61.031
2004-03-01,60.924
2004-04-01,60.924
2004-05-01,61.536
2004-06-01,61.476
2004-07-01,61.476
2004-08-01,61.523
2004-09-01,61.54
2004-10-01,61.54
2004-11-01,60.954
2004-12-01,60.948
2005-01-01,61.012
2005-02-01,61.012
2005-03-01,60.99
2005-04-01,60.99
2005-05-01,61.703
2005-06-01,61.729
2005-07-01,61.833
2005-08-01,61.833
2005-09-01,61.833
2005-10-01,61.879
2005-11-01,61.113
2005-12-01,61.113
2006-01-01,61.405
2006-02-01,61.405
2006-03-01,61.444
2006-04-01,61.48
2006-05-01,63.71
2006-06-01,63.709
2006-07-01,64.003
2006-08-01,64.003
2006-09-01,64.32
2006-10-01,64.32
2006-11-01,62.247
2006-12-01,62.247
2007-01-01,62.236
2007-02-01,62.236
2007-03-01,62.203
2007-04-01,62.203
2007-05-01,64.245
2007-06-01,64.245
2007-07-01,64.245
2007-08-01,64.245
2007-09-01,64.245
2007-10-01,64.245
2007-11-01,62.19
2007-12-01,62.19
2008-01-01,62.737
2008-02-01,62.737
2008-03-01,62.799
2008-04-01,62.799
2008-05-01,64.205
2008-06-01,64.205
2008-07-01,64.244
2008-08-01,64.244
2008-09-01,64.244
2008-10-01,64.798
2008-11-01,62.979
2008-12-01,62.979
2009-01-01,62.914
2009-02-01,62.914
2009-03-01,63.056
2009-04-01,63.056
2009-05-01,65.035
2009-06-01,65.035
2009-07-01,65.035
2009-08-01,65.035
2009-09-01,65.035
2009-10-01,65.063
2009-11-01,63.068
2009-12-01,63.068
2010-01-01,64.893
2010-02-01,64.893
2010-03-01,65.023
2010-04-01,65.023
2010-05-01,67.286
2010-06-01,67.418
2010-07-01,67.605
2010-08-01,67.605
2010-09-01,67.605
2010-10-01,67.605
2010-11-01,65.259
2010-12-01,65.259
2011-01-01,66.831
2011-02-01,66.831
2011-03-01,67.014
2011-04-01,67.014
2011-05-01,69.348
2011-06-01,69.348
2011-07-01,75.724
2011-08-01,75.724
2011-09-01,75.724
2011-10-01,75.724
2011-11-01,71.363
2011-12-01,71.363
2012-01-01,74.2
2012-02-01,74.168
2012-03-01,74.329
2012-04-01,74.329
2012-05-01,78.166
2012-06-01,78.166
2012-07-01,78.15
2012-08-01,78.15
2012-09-01,78.15
2012-10-01,78.15
2012-11-01,74.403
2012-12-01,74.403
2013-01-01,76.289
2013-02-01,76.289
2013-03-01,76.289
2013-04-01,76.289
2013-05-01,80.691
2013-06-01,80.691
