"Date","CPGRLE01USM659N"
1985-03-01,4.75728155339804
1985-04-01,4.54106280193238
1985-05-01,4.5235803657363
1985-06-01,4.41458733205374
1985-07-01,4.20650095602294
1985-08-01,4.09134157944816
1985-09-01,3.96975425330814
1985-10-01,4.13922859830669
1985-11-01,4.41314553990612
1985-12-01,4.31115276476101
1986-01-01,4.39663236669786
1986-02-01,4.18994413407821
1986-03-01,4.0778498609824
1986-04-01,4.15896487985212
1986-05-01,3.95948434622467
1986-06-01,3.95220588235293
1986-07-01,4.12844036697248
1986-08-01,4.02193784277876
1986-09-01,4.09090909090908
1986-10-01,3.97470641373081
1986-11-01,3.77697841726616
1986-12-01,3.77358490566039
1987-01-01,3.76344086021504
1987-02-01,3.75335120643431
1987-03-01,4.00712377560106
1987-04-01,4.17036379769299
1987-05-01,4.162976085031
1987-06-01,4.06719717064545
1987-07-01,3.96475770925109
1987-08-01,4.21792618629175
1987-09-01,4.27947598253275
1987-10-01,4.34404865334492
1987-11-01,4.41941074523399
1987-12-01,4.24242424242423
1988-01-01,4.31778929188256
1988-02-01,4.30663221360896
1988-03-01,4.36643835616439
1988-04-01,4.25894378194208
1988-05-01,4.33673469387757
1988-06-01,4.50297366185215
1988-07-01,4.49152542372882
1988-08-01,4.38448566610457
1988-09-01,4.4388609715243
1988-10-01,4.49625312239799
1988-11-01,4.39834024896264
1988-12-01,4.65116279069769
1989-01-01,4.63576158940398
1989-02-01,4.78943022295621
1989-03-01,4.67596390484003
1989-04-01,4.5751633986928
1989-05-01,4.56397718011407
1989-06-01,4.47154471544716
1989-07-01,4.6228710462287
1989-08-01,4.44264943457188
1989-09-01,4.25020048115477
1989-10-01,4.30278884462152
1989-11-01,4.37201907790144
1989-12-01,4.36507936507935
1990-01-01,4.43037974683545
1990-02-01,4.6493301812451
1990-03-01,4.93730407523513
1990-04-01,4.84375
1990-05-01,4.75448168355418
1990-06-01,4.90272373540856
1990-07-01,5.03875968992247
1990-08-01,5.4911059551431
1990-09-01,5.53846153846152
1990-10-01,5.27119938884646
1990-11-01,5.25514089870524
1990-12-01,5.17110266159698
1991-01-01,5.6060606060606
1991-02-01,5.6475903614458
1991-03-01,5.22778192681105
1991-04-01,5.14157973174368
1991-05-01,5.13392857142858
1991-06-01,4.97032640949555
1991-07-01,4.79704797047972
1991-08-01,4.61876832844573
1991-09-01,4.5189504373178
1991-10-01,4.42670537010159
1991-11-01,4.48625180897252
1991-12-01,4.41070137382501
1992-01-01,3.94548063127691
1992-02-01,3.77761938702778
1992-03-01,3.90347764371896
1992-04-01,3.8979447200567
1992-05-01,3.8216560509554
1992-06-01,3.81625441696113
1992-07-01,3.73239436619718
1992-08-01,3.50385423966363
1992-09-01,3.27754532775452
1992-10-01,3.544127866574
1992-11-01,3.39335180055402
1992-12-01,3.32409972299168
1993-01-01,3.45065562456867
1993-02-01,3.57142857142858
1993-03-01,3.41530054644807
1993-04-01,3.47885402455661
1993-05-01,3.40831629175188
1993-06-01,3.33560245064672
1993-07-01,3.19076714188731
1993-08-01,3.3175355450237
1993-09-01,3.24105334233627
1993-10-01,3.02013422818794
1993-11-01,3.08104487608842
1993-12-01,3.15013404825738
1994-01-01,2.9352901934623
1994-02-01,2.78514588859415
1994-03-01,2.90620871862615
1994-04-01,2.76862228081741
1994-05-01,2.83454185893211
1994-06-01,2.89855072463766
1994-07-01,2.89473684210526
1994-08-01,2.88335517693317
1994-09-01,3.00850228907782
1994-10-01,2.9315960912052
1994-11-01,2.79402209226768
1994-12-01,2.59909031838856
1995-01-01,2.85158781594295
1995-02-01,2.96774193548388
1995-03-01,2.95250320924262
1995-04-01,3.07889672867222
1995-05-01,3.07692307692307
1995-06-01,3.00896286811781
1995-07-01,3.00511508951406
1995-08-01,2.92993630573247
1995-09-01,2.92063492063493
1995-10-01,3.03797468354432
1995-11-01,3.03413400758535
1995-12-01,3.03989867004433
1996-01-01,2.96156269691242
1996-02-01,2.88220551378445
1996-03-01,2.80548628428928
1996-04-01,2.67579340385813
1996-05-01,2.67412935323382
1996-06-01,2.67246737103791
1996-07-01,2.73122284295468
1996-08-01,2.59900990099011
1996-09-01,2.65268352868601
1996-10-01,2.57985257985257
1996-11-01,2.57668711656441
1996-12-01,2.64290104486785
1997-01-01,2.50917992656059
1997-02-01,2.49695493300853
1997-03-01,2.48635536688901
1997-04-01,2.66666666666666
1997-05-01,2.54391278013326
1997-06-01,2.42130750605327
1997-07-01,2.41691842900304
1997-08-01,2.29191797346199
1997-09-01,2.16346153846152
1997-10-01,2.27544910179642
1997-11-01,2.15311004784691
1997-12-01,2.21556886227544
1998-01-01,2.20895522388059
1998-02-01,2.25787284610815
1998-03-01,2.1301775147929
1998-04-01,2.12514757969302
1998-05-01,2.24453632604843
1998-06-01,2.24586288416075
1998-07-01,2.24188790560471
1998-08-01,2.47641509433964
1998-09-01,2.47058823529412
1998-10-01,2.28337236533956
1998-11-01,2.34192037470726
1998-12-01,2.40187463386059
1999-01-01,2.39485981308413
1999-02-01,2.09180708890179
1999-03-01,2.08574739281576
1999-04-01,2.19653179190754
1999-05-01,2.02195262853843
1999-06-01,2.08092485549135
1999-07-01,2.07732256203116
1999-08-01,1.89873417721516
1999-09-01,2.00918484500574
1999-10-01,2.06067544361765
1999-11-01,2.05949656750572
1999-12-01,1.94508009153317
2000-01-01,1.99657729606389
2000-02-01,2.16277746158225
2000-03-01,2.44040862656072
2000-04-01,2.31900452488686
2000-05-01,2.43488108720271
2000-06-01,2.49150622876557
2000-07-01,2.4872809496891
2000-08-01,2.5974025974026
2000-09-01,2.58863252673045
2000-10-01,2.52383623107123
2000-11-01,2.57847533632286
2000-12-01,2.58136924803592
2001-01-01,2.62863534675614
2001-02-01,2.72980501392758
2001-03-01,2.65927977839338
2001-04-01,2.59812050856826
2001-05-01,2.54284134881149
2001-06-01,2.70718232044199
2001-07-01,2.70270270270269
2001-08-01,2.6967528893781
2001-09-01,2.63302249040044
2001-10-01,2.62582056892777
2001-11-01,2.78688524590165
2001-12-01,2.73522975929978
2002-01-01,2.56130790190735
2002-02-01,2.60303687635574
2002-03-01,2.42849433351321
2002-04-01,2.53232758620692
2002-05-01,2.53369272237198
2002-06-01,2.2592791823561
2002-07-01,2.20193340494094
2002-08-01,2.35798499464096
2002-09-01,2.2447888829503
2002-10-01,2.23880597014927
2002-11-01,1.96703880914408
2002-12-01,1.91693290734824
2003-01-01,1.91285866099895
2003-02-01,1.74418604651163
2003-03-01,1.68598524762907
2003-04-01,1.47136100893325
2003-05-01,1.57728706624605
2003-06-01,1.5255128879537
2003-07-01,1.52390961639514
2003-08-01,1.3089005235602
2003-09-01,1.2023000522739
2003-10-01,1.30344108446298
2003-11-01,1.0948905109489
2003-12-01,1.14942528735631
2004-01-01,1.14702815432741
2004-02-01,1.24675324675325
2004-03-01,1.60621761658032
2004-04-01,1.76074572760227
2004-05-01,1.7080745341615
2004-06-01,1.86528497409328
2004-07-01,1.75983436853003
2004-08-01,1.70542635658915
2004-09-01,1.96280991735539
2004-10-01,2.0072053525476
2004-11-01,2.16606498194946
2004-12-01,2.16942148760333
2005-01-01,2.26804123711341
2005-02-01,2.36018471010775
2005-03-01,2.34574196838348
2005-04-01,2.23918575063613
2005-05-01,2.1882951653944
2005-06-01,2.03458799593081
2005-07-01,2.13631739572736
2005-08-01,2.13414634146342
2005-09-01,1.9756838905775
2005-10-01,2.0686175580222
2005-11-01,2.12014134275618
2005-12-01,2.17391304347824
2006-01-01,2.11693548387095
2006-02-01,2.05513784461152
2006-03-01,2.09267563527652
2006-04-01,2.28969636635142
2006-05-01,2.4402390438247
2006-06-01,2.64207377866402
2006-07-01,2.68924302788845
2006-08-01,2.83582089552236
2006-09-01,2.93094883258817
2006-10-01,2.7187345526446
2006-11-01,2.61987147800296
2006-12-01,2.57298367144979
2007-01-01,2.66979269496546
2007-02-01,2.70726915520629
2007-03-01,2.45143972669595
2007-04-01,2.34111922141119
2007-05-01,2.24404472532815
2007-06-01,2.22146673142302
2007-07-01,2.20950533462658
2007-08-01,2.13401064344463
2007-09-01,2.13706563706562
2007-10-01,2.17420596727621
2007-11-01,2.32899807321773
2007-12-01,2.43897732754461
2008-01-01,2.46575869313348
2008-02-01,2.27342285473813
2008-03-01,2.35467290387428
2008-04-01,2.25760896957365
2008-05-01,2.3127103976873
2008-06-01,2.41312466147838
2008-07-01,2.50953709502932
2008-08-01,2.54131712700902
2008-09-01,2.47320770408455
2008-10-01,2.21601559924265
2008-11-01,2.00296561301103
2008-12-01,1.76307709695041
2009-01-01,1.68013212097327
2009-02-01,1.7856975863391
2009-03-01,1.75597814451799
2009-04-01,1.89901375901495
2009-05-01,1.83474300585554
2009-06-01,1.73043288657545
2009-07-01,1.5297738896989
2009-08-01,1.44126831611816
2009-09-01,1.51017697890825
2009-10-01,1.70857466720117
2009-11-01,1.70473948959343
2009-12-01,1.81628875520592
2010-01-01,1.55362473987051
2010-02-01,1.34000964696695
2010-03-01,1.1068473602605
2010-04-01,0.923141510338014
2010-05-01,0.942371581906478
2010-06-01,0.903854835988205
2010-07-01,0.869842717118767
2010-08-01,0.890271225341095
2010-09-01,0.804044753948679
2010-10-01,0.610698089529786
2010-11-01,0.768204588354868
2010-12-01,0.804454039313716
2011-01-01,0.95008314931435
2011-02-01,1.09201185846002
2011-03-01,1.19017999719532
2011-04-01,1.33474403841457
2011-05-01,1.51044562893039
2011-06-01,1.6387589541952
2011-07-01,1.76535989659132
2011-08-01,1.95124373169157
2011-09-01,1.97470111352953
2011-10-01,2.1001535489623
2011-11-01,2.15330718624622
2011-12-01,2.22953628350505
2012-01-01,2.2774634638149
2012-02-01,2.17657424970071
2012-03-01,2.25535339085342
2012-04-01,2.31351341703924
2012-05-01,2.25711918907603
2012-06-01,2.21796336892093
2012-07-01,2.10024693112575
2012-08-01,1.91345617468147
2012-09-01,1.98463027367658
2012-10-01,1.99917968801685
2012-11-01,1.94129393147285
2012-12-01,1.89335803122517
2013-01-01,1.92530265757778
2013-02-01,2.00425690650163
2013-03-01,1.88733687454914
2013-04-01,1.7151977950572
2013-05-01,1.68117002465137
2013-06-01,1.63607811065822
2013-07-01,1.69600640297878
2013-08-01,1.76458322473023
2013-09-01,1.7341190744432
2013-10-01,1.68024351856655
2013-11-01,1.72098433385366
2013-12-01,1.71707072149867
2014-01-01,1.62124587672487
2014-02-01,1.56734012528397
2014-03-01,1.65671180680708
2014-04-01,1.83204994083244
2014-05-01,1.95620700585105
2014-06-01,1.93331621297723
2014-07-01,1.85891732822338
2014-08-01,1.72374049125323
2014-09-01,1.72883781550544
2014-10-01,1.80769001794507
2014-11-01,1.70249486700986
2014-12-01,1.6063829787234
2015-01-01,1.64891424881142
2015-02-01,1.6977655406121
2015-03-01,1.75338626415604
2015-04-01,1.8075104522355
2015-05-01,1.71827802494655
2015-06-01,1.76228286382512
2015-07-01,1.80483585148108
2015-08-01,1.8275590022493
2015-09-01,1.89163502078791
2015-10-01,1.90967073634265
2015-11-01,2.01757172473751
2015-12-01,2.09569678567689
2016-01-01,2.20691500033439
2016-02-01,2.33127710000293
2016-03-01,2.19482550494259
2016-04-01,2.1463842317268
2016-05-01,2.24063373795532
2016-06-01,2.24465038744977
2016-07-01,2.18944381197511
2016-08-01,2.31896839493758
2016-09-01,2.2074383934845
2016-10-01,2.14480398385144
2016-11-01,2.11082659018744
2016-12-01,2.1966617305018
2017-01-01,2.27172348360924
2017-02-01,2.22362422663627
2017-03-01,2.00196462059282
2017-04-01,1.88265206970267
2017-05-01,1.73342920854473
2017-06-01,1.70302751479052
2017-07-01,1.6920692327564
2017-08-01,1.68440216209248
2017-09-01,1.69259159493591
2017-10-01,1.77354765707133
2017-11-01,1.711291312739
2017-12-01,1.77575120216429
2018-01-01,1.82139529676148
2018-02-01,1.84755298774006
2018-03-01,2.11707588841576
2018-04-01,2.1391500623902
2018-05-01,2.23717910536661
2018-06-01,2.2550334505226
2018-07-01,2.35416931284137
2018-08-01,2.19916026301197
2018-09-01,2.16967593233203
2018-10-01,2.13887508969475
2018-11-01,2.21427106180865
2018-12-01,2.17898863376428
2019-01-01,2.15364556743298
2019-02-01,2.08418855045095
2019-03-01,2.03655352480418
2019-04-01,2.06477969069159
2019-05-01,1.98897731377367
2019-06-01,2.12652844231791
2019-07-01,2.21005402009561
2019-08-01,2.38632311675426
2019-09-01,2.35770753282334
2019-10-01,2.31449492980473
2019-11-01,2.31682136585553
2019-12-01,2.25873561754341
2020-01-01,2.26124664580468
2020-02-01,2.35682498831928
2020-03-01,2.09138544737928
2020-04-01,1.43215467422961
2020-05-01,1.2220571994364
2020-06-01,1.18741379375857
2020-07-01,1.56962582427172
2020-08-01,1.73638844830392
2020-09-01,1.71327904673335
2020-10-01,1.61058481319253
2020-11-01,1.64649878540068
2020-12-01,1.61964255383397
2021-01-01,1.41012917098988
2021-02-01,1.28260771959234
2021-03-01,1.64639073442271
2021-04-01,2.96103935149517
2021-05-01,3.79760646202581
2021-06-01,4.47461904153932
2021-07-01,4.27451317318074
2021-08-01,4.00028278438436
2021-09-01,4.02521426925451
2021-10-01,4.56283787797779
2021-11-01,4.9285086075414
2021-12-01,5.45341088899289
2022-01-01,6.02064836610999
2022-02-01,6.41420634216981
2022-03-01,6.4744785858608
2022-04-01,6.16057349763476
2022-05-01,6.0215373351263
2022-06-01,5.91694282900458
2022-07-01,5.91088534315377
2022-08-01,6.32220302174901
2022-09-01,6.63060410741594
2022-10-01,6.28442175010741
2022-11-01,5.95782906696279
2022-12-01,5.70783493244289
2023-01-01,5.58259556077706
2023-02-01,5.53775441836568
2023-03-01,5.58960266846408
2023-04-01,5.51941577329583
2023-05-01,5.32980520057709
2023-06-01,4.8289670150672
2023-07-01,4.65286186858606
2023-08-01,4.34924523349642
2023-09-01,4.14653433497967
2023-10-01,4.03087048761339
