"Date","TRMMEANCPIM159SFRBCLE"
1999-03-01,1.76305482720542
1999-04-01,1.8649519792943
1999-05-01,1.77142954411726
1999-06-01,1.73809750794376
1999-07-01,1.72306883096971
1999-08-01,1.69079007083652
1999-09-01,1.86951332876073
1999-10-01,1.81612840357217
1999-11-01,1.81104598501995
1999-12-01,1.85884091893502
2000-01-01,2.03119416030213
2000-02-01,2.19320621836976
2000-03-01,2.41578685788697
2000-04-01,2.26982631693229
2000-05-01,2.39312457357055
2000-06-01,2.55656213525144
2000-07-01,2.64798487412865
2000-08-01,2.66642783833839
2000-09-01,2.66796382440657
2000-10-01,2.71677110823871
2000-11-01,2.72497531777007
2000-12-01,2.83286430831757
2001-01-01,2.87900857230077
2001-02-01,2.86689673411724
2001-03-01,2.766191710933
2001-04-01,2.83382981433133
2001-05-01,2.86676196334623
2001-06-01,2.85198963276856
2001-07-01,2.74376715228604
2001-08-01,2.7178249986157
2001-09-01,2.64190984253327
2001-10-01,2.61383537124078
2001-11-01,2.68052487993957
2001-12-01,2.56204328638863
2002-01-01,2.37190135341772
2002-02-01,2.30683255459467
2002-03-01,2.26507670855245
2002-04-01,2.30876257834496
2002-05-01,2.19764555929409
2002-06-01,2.02038402763816
2002-07-01,2.07946185679504
2002-08-01,2.12552108449686
2002-09-01,2.09269827439162
2002-10-01,2.11940687398695
2002-11-01,2.07162429310397
2002-12-01,2.06214624620726
2003-01-01,2.09751162387939
2003-02-01,2.14134573211651
2003-03-01,2.05660948574584
2003-04-01,1.80898750478848
2003-05-01,1.7400703157378
2003-06-01,1.76375545679868
2003-07-01,1.76984805420244
2003-08-01,1.72323842131346
2003-09-01,1.72740260685347
2003-10-01,1.66982381628109
2003-11-01,1.5331292243852
2003-12-01,1.62042275224632
2004-01-01,1.61007574582319
2004-02-01,1.64607616431791
2004-03-01,1.75819712298748
2004-04-01,1.94982524900431
2004-05-01,2.12858488202603
2004-06-01,2.25406626020712
2004-07-01,2.14836686573465
2004-08-01,2.07596785630408
2004-09-01,2.11928101244818
2004-10-01,2.2383136279158
2004-11-01,2.44002798768903
2004-12-01,2.36460149092617
2005-01-01,2.39137646459249
2005-02-01,2.39495182846814
2005-03-01,2.39750668273628
2005-04-01,2.49890330524152
2005-05-01,2.41272621768325
2005-06-01,2.25874747507984
2005-07-01,2.3979597790768
2005-08-01,2.45524335554537
2005-09-01,2.59603967707398
2005-10-01,2.56574239498124
2005-11-01,2.57566654110259
2005-12-01,2.53511033268652
2006-01-01,2.64798915650022
2006-02-01,2.5304275203466
2006-03-01,2.51610173827317
2006-04-01,2.48267204856021
2006-05-01,2.57299986037187
2006-06-01,2.73770077062541
2006-07-01,2.74364435112382
2006-08-01,2.86940746919528
2006-09-01,2.70609144860512
2006-10-01,2.63229449299587
2006-11-01,2.46543552767371
2006-12-01,2.56552902522662
2007-01-01,2.51613948050993
2007-02-01,2.72798712281952
2007-03-01,2.79145844571633
2007-04-01,2.74039375849207
2007-05-01,2.6679521069837
2007-06-01,2.63896721387857
2007-07-01,2.5733472984643
2007-08-01,2.4261594671247
2007-09-01,2.53054816366203
2007-10-01,2.70052246279919
2007-11-01,2.91711599259779
2007-12-01,2.94207109721778
2008-01-01,3.00614380625532
2008-02-01,2.90131921129673
2008-03-01,2.95151412535626
2008-04-01,2.96507716282703
2008-05-01,3.09414368478476
2008-06-01,3.29094223666151
2008-07-01,3.62989341490585
2008-08-01,3.61995867158584
2008-09-01,3.55455205991022
2008-10-01,3.25606891484582
2008-11-01,2.97730671516361
2008-12-01,2.76003051249354
2009-01-01,2.60432884731781
2009-02-01,2.55232374112619
2009-03-01,2.28330380816268
2009-04-01,2.14336600057994
2009-05-01,1.88608637870145
2009-06-01,1.60418850880073
2009-07-01,1.0633509447995
2009-08-01,1.05709306402513
2009-09-01,0.974205907814918
2009-10-01,1.12827698999534
2009-11-01,1.19772711936521
2009-12-01,1.22676268222548
2010-01-01,1.12721856963005
2010-02-01,0.949850037232181
2010-03-01,0.929363875350253
2010-04-01,0.896182005356061
2010-05-01,0.838007086735226
2010-06-01,0.758849100239356
2010-07-01,0.871305874909156
2010-08-01,0.832014158571903
2010-09-01,0.832316242760323
2010-10-01,0.749164032008509
2010-11-01,0.778954586352532
2010-12-01,0.851977771438173
2011-01-01,1.03493269268415
2011-02-01,1.295177958984
2011-03-01,1.5119333367309
2011-04-01,1.68376646098534
2011-05-01,1.98193031992431
2011-06-01,2.08659449812834
2011-07-01,2.19364475653359
2011-08-01,2.39500268534771
2011-09-01,2.46800217283165
2011-10-01,2.52209269253059
2011-11-01,2.5803188113259
2011-12-01,2.5982676628556
2012-01-01,2.60415452551999
2012-02-01,2.42809945428091
2012-03-01,2.39365192963892
2012-04-01,2.34165525404284
2012-05-01,2.11126731015219
2012-06-01,2.1129526643284
2012-07-01,1.98585124422512
2012-08-01,1.89806339653602
2012-09-01,1.87425469753899
2012-10-01,1.94245441859717
2012-11-01,1.89174121127029
2012-12-01,1.85122744221062
2013-01-01,1.76404405181771
2013-02-01,1.87147785417068
2013-03-01,1.74723110178752
2013-04-01,1.64408963568665
2013-05-01,1.63909793822599
2013-06-01,1.64212215771327
2013-07-01,1.72151902757021
2013-08-01,1.73334253569715
2013-09-01,1.69360590868755
2013-10-01,1.58790948615402
2013-11-01,1.60702366075089
2013-12-01,1.68110424400181
2014-01-01,1.73337002785521
2014-02-01,1.66054827145086
2014-03-01,1.78393537326869
2014-04-01,1.93495715996603
2014-05-01,2.05975031743488
2014-06-01,2.01144930330586
2014-07-01,2.04004698454106
2014-08-01,1.89752726851695
2014-09-01,1.88433860248276
2014-10-01,1.92635008776387
2014-11-01,1.8518572810831
2014-12-01,1.79356040522904
2015-01-01,1.6411794867712
2015-02-01,1.66102685014764
2015-03-01,1.65241597418437
2015-04-01,1.62133935702187
2015-05-01,1.56991734603693
2015-06-01,1.6597385103825
2015-07-01,1.63405958958409
2015-08-01,1.6740451643545
2015-09-01,1.75769121373892
2015-10-01,1.75506848809257
2015-11-01,1.79681939032672
2015-12-01,1.73711621171091
2016-01-01,1.8040840127316
2016-02-01,1.83315380994773
2016-03-01,1.81123561752299
2016-04-01,1.88570176982468
2016-05-01,1.95362432397295
2016-06-01,1.92912942662047
2016-07-01,1.9214373150964
2016-08-01,2.01034559945097
2016-09-01,1.99858838213265
2016-10-01,2.01453646759668
2016-11-01,2.0475246008417
2016-12-01,2.14551202188871
2017-01-01,2.2722854707306
2017-02-01,2.3201348770147
2017-03-01,2.24059511001089
2017-04-01,2.07230034841861
2017-05-01,1.95562523021733
2017-06-01,1.87056117159663
2017-07-01,1.84483730293963
2017-08-01,1.83538485943819
2017-09-01,1.78348844444174
2017-10-01,1.79895939238883
2017-11-01,1.80074317768317
2017-12-01,1.84825357637963
2018-01-01,1.90192218477874
2018-02-01,1.89925071479973
2018-03-01,1.94676813994907
2018-04-01,2.04065587288074
2018-05-01,2.13181656185863
2018-06-01,2.20944534737919
2018-07-01,2.20220674208427
2018-08-01,2.17877749732642
2018-09-01,2.20616694006963
2018-10-01,2.23686970800432
2018-11-01,2.29478826218894
2018-12-01,2.34811462864732
2019-01-01,2.24693810826433
2019-02-01,2.20521944350971
2019-03-01,2.29943378573536
2019-04-01,2.28522434233069
2019-05-01,2.18328700894292
2019-06-01,2.18048365277379
2019-07-01,2.27146005656527
2019-08-01,2.29997057334714
2019-09-01,2.31304258072329
2019-10-01,2.38043938766634
2019-11-01,2.42444354515221
2019-12-01,2.377395444445
2020-01-01,2.39900715177908
2020-02-01,2.42079744056996
2020-03-01,2.35050741040963
2020-04-01,2.19594228743309
2020-05-01,2.31578332266427
2020-06-01,2.29646185655588
2020-07-01,2.38919574733647
2020-08-01,2.44804376571996
2020-09-01,2.38131144753455
2020-10-01,2.25511564933571
2020-11-01,2.13862859196383
2020-12-01,2.14520352425036
2021-01-01,1.98962590806506
2021-02-01,2.01566979612826
2021-03-01,2.10700434206401
2021-04-01,2.43515103606118
2021-05-01,2.59226244189348
2021-06-01,2.84262151125261
2021-07-01,2.93173996789173
2021-08-01,3.08034482309691
2021-09-01,3.44359848624036
2021-10-01,4.08789404958214
2021-11-01,4.55755962125228
2021-12-01,4.93605100951164
2022-01-01,5.47620756825271
2022-02-01,5.81513267354756
2022-03-01,6.10487975348695
2022-04-01,6.20095582378135
2022-05-01,6.59632500252259
2022-06-01,6.94877181424018
2022-07-01,6.98716461456934
2022-08-01,7.21443053241806
2022-09-01,7.31156878463259
2022-10-01,6.94031715944952
2022-11-01,6.67833805275944
2022-12-01,6.58477568382216
2023-01-01,6.55254958346125
2023-02-01,6.47924634148542
2023-03-01,6.17110201436861
2023-04-01,6.07471489204907
2023-05-01,5.53969011283577
2023-06-01,5.0183105846038
2023-07-01,4.79298623890434
2023-08-01,4.46810886335804
2023-09-01,4.29203590826572
2023-10-01,4.11210028664013
2023-11-01,4.0270994439068
