"Date","USACPGRLE01IXOBSAM"
1996-04-01,67.9473181243073
1996-05-01,68.1124391890079
1996-06-01,68.2775602537085
1996-07-01,68.401401052234
1996-08-01,68.5252418507595
1996-09-01,68.7316431816352
1996-10-01,68.8554839801607
1996-11-01,69.0206050448613
1996-12-01,69.1031655772116
1997-01-01,69.2682866419123
1997-02-01,69.3921274404378
1997-03-01,69.5159682389632
1997-04-01,69.722369569839
1997-05-01,69.8462103683644
1997-06-01,69.9287709007148
1997-07-01,70.0526116992402
1997-08-01,70.0938919654154
1997-09-01,70.259013030116
1997-10-01,70.4241340948166
1997-11-01,70.506694627167
1997-12-01,70.6718156918676
1998-01-01,70.8369367565682
1998-02-01,70.9607775550937
1998-03-01,71.0846183536192
1998-04-01,71.2084591521446
1998-05-01,71.3735802168452
1998-06-01,71.4974210153707
1998-07-01,71.6212618138962
1998-08-01,71.827663144772
1998-09-01,71.9102236771223
1998-10-01,71.9927842094726
1998-11-01,72.1579052741732
1998-12-01,72.4055868712241
1999-01-01,72.4881474035744
1999-02-01,72.4881474035744
1999-03-01,72.5294276697496
1999-04-01,72.7771092668006
1999-05-01,72.8596697991509
1999-06-01,72.900950065326
1999-07-01,73.1073513962018
1999-08-01,73.1899119285521
1999-09-01,73.3963132594279
1999-10-01,73.5201540579534
1999-11-01,73.6439948564788
1999-12-01,73.7678356550043
2000-01-01,74.0155172520552
2000-02-01,74.0567975182304
2000-03-01,74.3044791152814
2000-04-01,74.4283199138068
2000-05-01,74.5934409785074
2000-06-01,74.7585620432081
2000-07-01,74.9236831079087
2000-08-01,75.0888041726093
2000-09-01,75.2539252373099
2000-10-01,75.3777660358354
2000-11-01,75.5841673667112
2000-12-01,75.6667278990615
2001-01-01,75.9144094961124
2001-02-01,76.1208108269882
2001-03-01,76.2446516255137
2001-04-01,76.4097726902143
2001-05-01,76.4923332225646
2001-06-01,76.7812950857907
2001-07-01,76.9464161504914
2001-08-01,77.0702569490168
2001-09-01,77.2353780137174
2001-10-01,77.3592188122429
2001-11-01,77.648180675469
2001-12-01,77.7720214739945
2002-01-01,77.8958622725199
2002-02-01,78.0609833372206
2002-03-01,78.1022636033957
2002-04-01,78.3086649342715
2002-05-01,78.432505732797
2002-06-01,78.5150662651473
2002-07-01,78.6389070636728
2002-08-01,78.8865886607237
2002-09-01,78.969149193074
2002-10-01,79.0517097254243
2002-11-01,79.2168307901249
2002-12-01,79.2993913224753
2003-01-01,79.4232321210007
2003-02-01,79.4645123871759
2003-03-01,79.4645123871759
2003-04-01,79.4645123871759
2003-05-01,79.6296334518765
2003-06-01,79.6709137180516
2003-07-01,79.8360347827523
2003-08-01,79.9185953151026
2003-09-01,79.9598755812778
2003-10-01,80.0837163798032
2003-11-01,80.0837163798032
2003-12-01,80.1662769121535
2004-01-01,80.3313979768542
2004-02-01,80.4552387753796
2004-03-01,80.7029203724306
2004-04-01,80.8680414371312
2004-05-01,80.9918822356566
2004-06-01,81.1570033003573
2004-07-01,81.2395638327076
2004-08-01,81.2808440988828
2004-09-01,81.5285256959337
2004-10-01,81.6936467606343
2004-11-01,81.8587678253349
2004-12-01,81.9826086238604
2005-01-01,82.147729688561
2005-02-01,82.3128507532616
2005-03-01,82.6018126164878
2005-04-01,82.6430928826629
2005-05-01,82.7669336811884
2005-06-01,82.8082139473635
2005-07-01,82.932054745889
2005-08-01,83.0146152782393
2005-09-01,83.0971758105896
2005-10-01,83.3861376738157
2005-11-01,83.5925390046915
2005-12-01,83.716379803217
2006-01-01,83.8815008679176
2006-02-01,84.0466219326182
2006-03-01,84.3355837958443
2006-04-01,84.5419851267201
2006-05-01,84.789666723771
2006-06-01,84.9960680546468
2006-07-01,85.1611891193474
2006-08-01,85.3675904502232
2006-09-01,85.5327115149238
2006-10-01,85.6978325796245
2006-11-01,85.7803931119748
2006-12-01,85.9042339105002
2007-01-01,86.110635241376
2007-02-01,86.3314846654131
2007-03-01,86.4483078186888
2007-04-01,86.5841198944051
2007-05-01,86.7125015222098
2007-06-01,86.8503776112348
2007-07-01,87.0076554253622
2007-08-01,87.1504851463282
2007-09-01,87.3300543041902
2007-10-01,87.5459500962862
2007-11-01,87.7866140480874
2007-12-01,87.9963178002572
2008-01-01,88.2452378052934
2008-02-01,88.3145886524676
2008-03-01,88.5131467327701
2008-04-01,88.5709391054154
2008-05-01,88.726152906234
2008-06-01,88.9276006051687
2008-07-01,89.1509268451763
2008-08-01,89.327606384406
2008-09-01,89.4597032361665
2008-10-01,89.4906634357978
2008-11-01,89.5562990590164
2008-12-01,89.5472174004578
2009-01-01,89.7210073210552
2009-02-01,89.9051173081964
2009-03-01,90.0954193352639
2009-04-01,90.2824189410373
2009-05-01,90.3641538680642
2009-06-01,90.4500168217085
2009-07-01,90.512350023633
2009-08-01,90.6085330438211
2009-09-01,90.7835613724037
2009-10-01,91.0233997188814
2009-11-01,91.0915121580704
2009-12-01,91.180264730347
2010-01-01,91.0778896702326
2010-02-01,91.1183443310843
2010-03-01,91.1398100694953
2010-04-01,91.1559093733036
2010-05-01,91.2137017459489
2010-06-01,91.3094719634752
2010-07-01,91.3792356133112
2010-08-01,91.439504801927
2010-09-01,91.5228909396008
2010-10-01,91.5720144563492
2010-11-01,91.703698505448
2010-12-01,91.7837822218278
2011-01-01,91.9736714462335
2011-02-01,92.1429205375516
2011-03-01,92.2424059790338
2011-04-01,92.3551011056919
2011-05-01,92.5400366981566
2011-06-01,92.755519687591
2011-07-01,92.9705898743635
2011-08-01,93.2364347885315
2011-09-01,93.3421122699399
2011-10-01,93.5022797026995
2011-11-01,93.6645111487679
2011-12-01,93.8733892956142
2012-01-01,94.0682321519609
2012-02-01,94.1330421698559
2012-03-01,94.3163265516736
2012-04-01,94.4925932882415
2012-05-01,94.6242773373403
2012-06-01,94.7889855993791
2012-07-01,94.9322281230069
2012-08-01,95.0407952230476
2012-09-01,95.2166491569538
2012-10-01,95.3673221284931
2012-11-01,95.4936397429891
2012-12-01,95.6566967943809
2013-01-01,95.8647493359037
2013-02-01,96.0051022408992
2013-03-01,96.0979828397934
2013-04-01,96.1136693409399
2013-05-01,96.1813689774672
2013-06-01,96.3275011197272
2013-07-01,96.5462865304556
2013-08-01,96.7345245442143
2013-09-01,96.8847847130918
2013-10-01,96.9760141013389
2013-11-01,97.1568216671861
2013-12-01,97.3219427318868
2014-01-01,97.4053288695606
2014-02-01,97.4977966657929
2014-03-01,97.6794298369636
2014-04-01,97.8639526267665
2014-05-01,98.052603443187
2014-06-01,98.1797466630065
2014-07-01,98.3275300159135
2014-08-01,98.4142185748814
2014-09-01,98.5714963890087
2014-10-01,98.7386814670181
2014-11-01,98.8488997777058
2014-12-01,98.9009129130865
2015-01-01,98.9946191173041
2015-02-01,99.1436408781964
2015-03-01,99.3843048299976
2015-04-01,99.6282712030927
2015-05-01,99.7694497134118
2015-06-01,99.9246635142304
2015-07-01,100.131477647768
2015-08-01,100.235503918529
2015-09-01,100.441492446743
2015-10-01,100.628079249855
2015-11-01,100.823334908864
2015-12-01,100.949652523359
2016-01-01,101.118076009354
2016-02-01,101.347181486626
2016-03-01,101.513540959312
2016-04-01,101.77690905751
2016-05-01,102.018811417296
2016-06-01,102.185170889982
2016-07-01,102.304470859228
2016-08-01,102.549675640309
2016-09-01,102.722639955582
2016-10-01,102.846480754108
2016-11-01,102.986420856442
2016-12-01,103.167641224951
2017-01-01,103.393444280929
2017-02-01,103.612642494319
2017-03-01,103.590351150584
2017-04-01,103.70717430386
2017-05-01,103.790973244195
2017-06-01,103.921418885309
2017-07-01,104.020078721468
2017-08-01,104.247120185431
2017-09-01,104.361466522736
2017-10-01,104.656207623227
2017-11-01,104.775920395135
2017-12-01,104.99388020054
2018-01-01,105.348890489646
2018-02-01,105.558181439154
2018-03-01,105.789350929735
2018-04-01,105.937547085304
2018-05-01,106.150140456106
2018-06-01,106.254992332191
2018-07-01,106.378833130716
2018-08-01,106.458091241772
2018-09-01,106.654998111428
2018-10-01,106.881626772729
2018-11-01,107.097109762164
2018-12-01,107.354698623097
2019-01-01,107.611874681368
2019-02-01,107.769152495495
2019-03-01,107.963169746519
2019-04-01,108.144390115027
2019-05-01,108.279789388082
2019-06-01,108.508894865354
2019-07-01,108.696307273789
2019-08-01,108.969582635869
2019-09-01,109.155343833657
2019-10-01,109.367937204459
2019-11-01,109.592501852452
2019-12-01,109.774135023623
2020-01-01,110.063922492172
2020-02-01,110.335133840943
2020-03-01,110.255462927225
2020-04-01,109.710976216375
2020-05-01,109.62965409201
2020-06-01,109.785693498152
2020-07-01,110.363617224604
2020-08-01,110.82471779778
2020-09-01,111.018322246142
2020-10-01,111.141337439344
2020-11-01,111.415851209409
2020-12-01,111.56693698361
2021-01-01,111.614822092373
2021-02-01,111.756826208015
2021-03-01,112.086655534755
2021-04-01,112.949000295154
2021-05-01,113.790704922465
2021-06-01,114.625391904527
2021-07-01,114.974622956369
2021-08-01,115.195472380406
2021-09-01,115.483608638309
2021-10-01,116.240275917299
2021-11-01,116.963506180688
2021-12-01,117.728429512914
2022-01-01,118.388500969054
2022-02-01,118.947848575728
2022-03-01,119.318958168642
2022-04-01,119.882020999271
2022-05-01,120.641990699556
2022-06-01,121.371000200209
2022-07-01,121.74582501708
2022-08-01,122.453368779322
2022-09-01,123.1551333043
2022-10-01,123.565459150081
2022-11-01,123.948540020186
2022-12-01,124.443490411626
2023-01-01,124.956191317522
2023-02-01,125.520905358798
2023-03-01,126.003884473047
2023-04-01,126.519474997575
2023-05-01,127.070566551013
2023-06-01,127.270775841963
2023-07-01,127.473874751544
2023-08-01,127.828885040651
2023-09-01,128.241687702402
2023-10-01,128.532300776275
