"Date","APUS23B72620"
2010-06-01,1.086
2010-07-01,1.092
2010-08-01,1.094
2010-09-01,1.092
2010-10-01,1.075
2010-11-01,1.054
2010-12-01,1.032
2011-01-01,1.051
2011-02-01,1.019
2011-03-01,1.01
2011-04-01,1.001
2011-05-01,1.008
2011-06-01,1.01
2011-07-01,1.01
2011-08-01,1.007
2011-09-01,1.005
2011-10-01,1.012
2011-11-01,1.013
2011-12-01,0.988
2012-01-01,0.96
2012-02-01,0.958
2012-03-01,0.956
2012-04-01,0.927
2012-05-01,0.936
2012-06-01,0.865
2012-07-01,0.928
2012-08-01,0.934
2012-09-01,0.935
2012-10-01,0.922
2012-11-01,0.931
2012-12-01,0.923
2013-01-01,0.905
2013-02-01,0.906
2013-03-01,0.904
2013-04-01,0.881
2013-05-01,0.875
2013-06-01,0.881
2013-07-01,0.877
2013-08-01,0.824
2013-09-01,0.862
2013-10-01,0.838
2013-11-01,0.855
2013-12-01,0.86
2014-01-01,0.866
2014-02-01,0.868
2014-03-01,0.874
2014-04-01,0.848
2014-05-01,0.882
2014-06-01,0.89
2014-07-01,0.889
2014-08-01,0.882
2014-09-01,0.921
2014-10-01,0.915
2014-11-01,0.92
2014-12-01,0.919
2015-01-01,0.92
2015-02-01,0.881
2015-03-01,0.856
2015-04-01,0.793
2015-05-01,0.785
2015-06-01,0.789
2015-07-01,0.786
2015-08-01,0.787
2015-09-01,0.788
2015-10-01,0.775
2015-11-01,0.78
2015-12-01,0.772
2016-01-01,0.766
2016-02-01,0.768
2016-03-01,0.772
2016-04-01,0.726
2016-05-01,0.725
2016-06-01,0.728
2016-07-01,0.733
2016-08-01,0.741
2016-09-01,0.736
2016-10-01,0.742
2016-11-01,0.78
2016-12-01,0.784
2017-01-01,0.786
2017-02-01,0.784
2017-03-01,0.784
2017-04-01,0.775
2017-05-01,0.787
2017-06-01,0.78
2017-07-01,0.772
2017-08-01,0.775
2017-09-01,0.775
2017-10-01,0.774
2017-11-01,0.77
2017-12-01,0.772
2018-01-01,0.774
2018-02-01,0.757
2018-03-01,0.757
2018-04-01,0.733
2018-05-01,0.862
2018-06-01,0.87
2018-07-01,0.846
2018-08-01,0.841
2018-09-01,0.852
2018-10-01,0.858
2018-11-01,0.868
2018-12-01,0.852
2019-01-01,0.864
2019-02-01,0.857
2019-03-01,0.844
2019-04-01,0.856
2019-05-01,0.871
2019-06-01,0.874
2019-07-01,0.863
2019-08-01,0.882
2019-09-01,0.86
2019-10-01,0.896
2019-11-01,0.875
2019-12-01,0.879
2020-01-01,0.886
2020-02-01,0.877
2020-03-01,0.835
2020-04-01,0.831
2020-05-01,0.846
2020-06-01,0.862
2020-07-01,0.857
2020-08-01,0.864
2020-09-01,0.89
2020-10-01,0.962
2020-11-01,0.954
2020-12-01,0.957
2021-01-01,0.95
2021-02-01,0.94
2021-03-01,0.955
2021-04-01,0.964
2021-05-01,NA
2021-06-01,0.973
2021-07-01,0.981
2021-08-01,0.998
2021-09-01,1.022
2021-10-01,1.099
2021-11-01,NA
2021-12-01,1.127
2022-01-01,1.099
2022-02-01,1.135
2022-03-01,1.173
2022-04-01,1.189
2022-05-01,NA
2022-06-01,1.441
2022-07-01,1.429
2022-08-01,1.345
2022-09-01,1.439
2022-10-01,1.46
2022-11-01,1.352
2022-12-01,NA
2023-01-01,1.334
2023-02-01,NA
2023-03-01,1.207
2023-04-01,1.174
2023-05-01,1.154
2023-06-01,1.138
2023-07-01,1.137
2023-08-01,1.121
2023-09-01,1.144
2023-10-01,1.159
2023-11-01,1.169
