"Date","APUS49B72620"
2019-09-01,1.527
2019-10-01,1.574
2019-11-01,1.362
2019-12-01,1.408
2020-01-01,1.439
2020-02-01,1.452
2020-03-01,1.491
2020-04-01,1.633
2020-05-01,1.627
2020-06-01,1.641
2020-07-01,1.634
2020-08-01,1.679
2020-09-01,1.812
2020-10-01,1.779
2020-11-01,1.598
2020-12-01,1.602
2021-01-01,1.603
2021-02-01,1.618
2021-03-01,1.656
2021-04-01,1.707
2021-05-01,1.695
2021-06-01,1.704
2021-07-01,1.678
2021-08-01,1.712
2021-09-01,1.932
2021-10-01,2.166
2021-11-01,2.052
2021-12-01,2.047
2022-01-01,2.156
2022-02-01,2.144
2022-03-01,2.03
2022-04-01,2.107
2022-05-01,2.222
2022-06-01,2.277
2022-07-01,2.318
2022-08-01,2.242
2022-09-01,2.424
2022-10-01,2.519
2022-11-01,2.325
2022-12-01,2.348
2023-01-01,2.683
2023-02-01,2.769
2023-03-01,2.137
2023-04-01,1.772
2023-05-01,1.7
2023-06-01,1.756
2023-07-01,1.809
2023-08-01,1.865
2023-09-01,2.041
2023-10-01,2.211
2023-11-01,2.081
