"Date","CUURA101SAH"
1996-02-01,166.9
1996-03-01,167.4
1996-04-01,166.4
1996-05-01,166.7
1996-06-01,167.4
1996-07-01,168.4
1996-08-01,168.9
1996-09-01,168.3
1996-10-01,168.2
1996-11-01,168.2
1996-12-01,168.9
1997-01-01,169.8
1997-02-01,170.9
1997-03-01,171.2
1997-04-01,170.5
1997-05-01,170.2
1997-06-01,171.3
1997-07-01,172.5
1997-08-01,172.7
1997-09-01,172.5
1997-10-01,172.6
1997-11-01,172.7
1997-12-01,173.4
1998-01-01,174
1998-02-01,174.5
1998-03-01,174.9
1998-04-01,174.7
1998-05-01,174.8
1998-06-01,176.1
1998-07-01,176.8
1998-08-01,177.1
1998-09-01,176.8
1998-10-01,177.1
1998-11-01,177.2
1998-12-01,177.3
1999-01-01,177.7
1999-02-01,178.4
1999-03-01,178.3
1999-04-01,178.5
1999-05-01,178.4
1999-06-01,179.7
1999-07-01,180.4
1999-08-01,180.4
1999-09-01,180.6
1999-10-01,180.5
1999-11-01,181.2
1999-12-01,181
2000-01-01,182.9
2000-02-01,184.8
2000-03-01,184.9
2000-04-01,184.2
2000-05-01,183.9
2000-06-01,185.8
2000-07-01,187.5
2000-08-01,186.8
2000-09-01,187.8
2000-10-01,187.7
2000-11-01,188.5
2000-12-01,188.4
2001-01-01,189.7
2001-02-01,189.8
2001-03-01,191.3
2001-04-01,191.6
2001-05-01,191.5
2001-06-01,193.7
2001-07-01,194.3
2001-08-01,194.6
2001-09-01,193.7
2001-10-01,193.1
2001-11-01,194.1
2001-12-01,194.3
2002-01-01,196.4
2002-02-01,197.6
2002-03-01,199.2
2002-04-01,199.2
2002-05-01,198.7
2002-06-01,200.1
2002-07-01,200.8
2002-08-01,201.9
2002-09-01,201.1
2002-10-01,201.9
2002-11-01,201
2002-12-01,200.8
2003-01-01,204.6
2003-02-01,205.4
2003-03-01,207.6
2003-04-01,206.7
2003-05-01,207.2
2003-06-01,207.9
2003-07-01,208.8
2003-08-01,210.3
2003-09-01,208.7
2003-10-01,209.9
2003-11-01,209.5
2003-12-01,209.8
2004-01-01,211.9
2004-02-01,212.4
2004-03-01,214.6
2004-04-01,216.2
2004-05-01,215.6
2004-06-01,218.4
2004-07-01,218.5
2004-08-01,219
2004-09-01,218.2
2004-10-01,219.3
2004-11-01,218.4
2004-12-01,218.4
2005-01-01,221.4
2005-02-01,222.1
2005-03-01,228.5
2005-04-01,227.4
2005-05-01,224.4
2005-06-01,224.9
2005-07-01,227.2
2005-08-01,227.9
2005-09-01,226.6
2005-10-01,230.1
2005-11-01,229.3
2005-12-01,228.5
2006-01-01,230.6
2006-02-01,230.9
2006-03-01,233.4
2006-04-01,236
2006-05-01,237.8
2006-06-01,240.6
2006-07-01,242.1
2006-08-01,243.1
2006-09-01,241.4
2006-10-01,239.9
2006-11-01,239.7
2006-12-01,240.8
2007-01-01,241.419
2007-02-01,242.692
2007-03-01,244.042
2007-04-01,244.436
2007-05-01,245.293
2007-06-01,248.228
2007-07-01,249.798
2007-08-01,249.191
2007-09-01,247.319
2007-10-01,246.949
2007-11-01,247.906
2007-12-01,247.786
2008-01-01,248.563
2008-02-01,250.328
2008-03-01,252.586
2008-04-01,252.2
2008-05-01,253.161
2008-06-01,257.051
2008-07-01,259.706
2008-08-01,260.568
2008-09-01,258.439
2008-10-01,257.047
2008-11-01,254.912
2008-12-01,255.615
2009-01-01,256.339
2009-02-01,256.561
2009-03-01,257.491
2009-04-01,257.062
2009-05-01,256.573
2009-06-01,257.537
2009-07-01,258.912
2009-08-01,258.755
2009-09-01,256.97
2009-10-01,256.273
2009-11-01,256.464
2009-12-01,256.523
2010-01-01,257.261
2010-02-01,257.077
2010-03-01,257.82
2010-04-01,257.869
2010-05-01,258.555
2010-06-01,259.514
2010-07-01,260.421
2010-08-01,259.997
2010-09-01,258.871
2010-10-01,258.468
2010-11-01,258.216
2010-12-01,258.702
2011-01-01,259.081
2011-02-01,259.198
2011-03-01,259.985
2011-04-01,260.194
2011-05-01,261.585
2011-06-01,263.038
2011-07-01,264.345
2011-08-01,264.07
2011-09-01,263.675
2011-10-01,262.854
2011-11-01,262.528
2011-12-01,261.61
2012-01-01,262.677
2012-02-01,262.504
2012-03-01,263.648
2012-04-01,263.31
2012-05-01,264.114
2012-06-01,265.684
2012-07-01,265.403
2012-08-01,266.008
2012-09-01,266.552
2012-10-01,265.971
2012-11-01,266.862
2012-12-01,267.015
2013-01-01,268.881
2013-02-01,269.26
2013-03-01,269.193
2013-04-01,268.403
2013-05-01,269.517
2013-06-01,270.574
2013-07-01,271.114
2013-08-01,271.752
2013-09-01,272.914
2013-10-01,271.244
2013-11-01,271.864
2013-12-01,272.862
2014-01-01,277.625
2014-02-01,275.507
2014-03-01,276.078
2014-04-01,275.77
2014-05-01,277.037
2014-06-01,277.24
2014-07-01,277.203
2014-08-01,277.613
2014-09-01,276.841
2014-10-01,276.521
2014-11-01,275.897
2014-12-01,275.669
2015-01-01,277.285
2015-02-01,278.464
2015-03-01,277.589
2015-04-01,277.917
2015-05-01,278.276
2015-06-01,279.665
2015-07-01,279.811
2015-08-01,279.988
2015-09-01,281.295
2015-10-01,280.808
2015-11-01,280.746
2015-12-01,280.056
2016-01-01,280.378
2016-02-01,280.952
2016-03-01,282.322
2016-04-01,282.662
2016-05-01,283.325
2016-06-01,285.09
2016-07-01,285.748
2016-08-01,286.282
2016-09-01,286.331
2016-10-01,286.51
2016-11-01,287.452
2016-12-01,288.586
2017-01-01,289.262
2017-02-01,289.614
2017-03-01,289.62
2017-04-01,289.908
2017-05-01,290.95
2017-06-01,292.15
2017-07-01,292.019
2017-08-01,292.898
2017-09-01,292.867
2017-10-01,292.432
2017-11-01,292.699
2017-12-01,293.988
2018-01-01,294.441
2018-02-01,295.424
2018-03-01,296.511
2018-04-01,296.698
2018-05-01,297.999
2018-06-01,298.099
2018-07-01,298.964
2018-08-01,298.629
2018-09-01,299.187
2018-10-01,299.024
2018-11-01,298.697
2018-12-01,299.249
2019-01-01,301.14
2019-02-01,301.233
2019-03-01,301.791
2019-04-01,302.413
2019-05-01,302.192
2019-06-01,303.608
2019-07-01,303.892
2019-08-01,303.603
2019-09-01,304.799
2019-10-01,303.491
2019-11-01,304.498
2019-12-01,305.331
2020-01-01,307.061
2020-02-01,307.21
2020-03-01,307.537
2020-04-01,306.467
2020-05-01,306.606
2020-06-01,308.68
2020-07-01,308.945
2020-08-01,308.825
2020-09-01,309.494
2020-10-01,308.123
2020-11-01,308.787
2020-12-01,309.952
2021-01-01,310.692
2021-02-01,311.974
2021-03-01,310.552
2021-04-01,312.728
2021-05-01,313.864
2021-06-01,316.315
2021-07-01,316.16
2021-08-01,316.056
2021-09-01,317.057
2021-10-01,316.451
2021-11-01,317.081
2021-12-01,316.425
2022-01-01,321.255
2022-02-01,319.66
2022-03-01,323.204
2022-04-01,325.428
2022-05-01,327.419
2022-06-01,329.507
2022-07-01,328.877
2022-08-01,331.064
2022-09-01,332.46
2022-10-01,333.699
2022-11-01,336.047
2022-12-01,338.008
2023-01-01,340.465
2023-02-01,340.527
2023-03-01,340.091
2023-04-01,340.02
2023-05-01,341.008
2023-06-01,343.387
2023-07-01,344.88
2023-08-01,347.12
2023-09-01,349.028
2023-10-01,348.558
2023-11-01,350.578
