"Date","CUSR0000SAF113"
1999-05-01,204.9
1999-06-01,203.5
1999-07-01,203.9
1999-08-01,204.5
1999-09-01,205
1999-10-01,203.3
1999-11-01,202.5
1999-12-01,203.3
2000-01-01,202.2
2000-02-01,203.4
2000-03-01,201.8
2000-04-01,201.4
2000-05-01,201.9
2000-06-01,200.4
2000-07-01,203.1
2000-08-01,205.3
2000-09-01,206.6
2000-10-01,207.4
2000-11-01,208.8
2000-12-01,213.2
2001-01-01,206.2
2001-02-01,211.6
2001-03-01,211.9
2001-04-01,213.8
2001-05-01,210.8
2001-06-01,212.4
2001-07-01,212.8
2001-08-01,211.8
2001-09-01,214
2001-10-01,214.5
2001-11-01,214
2001-12-01,211.8
2002-01-01,218.4
2002-02-01,222.6
2002-03-01,225.7
2002-04-01,224.8
2002-05-01,219.6
2002-06-01,218.4
2002-07-01,219.7
2002-08-01,220.4
2002-09-01,220.6
2002-10-01,218
2002-11-01,220.5
2002-12-01,221.6
2003-01-01,221.5
2003-02-01,220.8
2003-03-01,222.7
2003-04-01,221.7
2003-05-01,224.7
2003-06-01,229.5
2003-07-01,230
2003-08-01,230
2003-09-01,227.8
2003-10-01,226.8
2003-11-01,227.9
2003-12-01,227.5
2004-01-01,225.9
2004-02-01,227
2004-03-01,229.9
2004-04-01,229.1
2004-05-01,230
2004-06-01,229
2004-07-01,228.1
2004-08-01,229.4
2004-09-01,229.2
2004-10-01,239.8
2004-11-01,248.3
2004-12-01,245.9
2005-01-01,236.5
2005-02-01,232.6
2005-03-01,234.2
2005-04-01,241.8
2005-05-01,243.5
2005-06-01,241.3
2005-07-01,244.3
2005-08-01,242.1
2005-09-01,243.8
2005-10-01,244.4
2005-11-01,245.3
2005-12-01,247.1
2006-01-01,251.2
2006-02-01,250.8
2006-03-01,249.5
2006-04-01,248.5
2006-05-01,246.8
2006-06-01,251
2006-07-01,253.1
2006-08-01,255
2006-09-01,261.3
2006-10-01,260.4
2006-11-01,255.7
2006-12-01,252.9
2007-01-01,256.99
2007-02-01,265.517
2007-03-01,264.641
2007-04-01,263.172
2007-05-01,263.063
2007-06-01,260.913
2007-07-01,258.38
2007-08-01,258.128
2007-09-01,261.54
2007-10-01,263.037
2007-11-01,267.675
2007-12-01,269.137
2008-01-01,272.066
2008-02-01,269.553
2008-03-01,268.353
2008-04-01,273.198
2008-05-01,275.225
2008-06-01,279.96
2008-07-01,284.054
2008-08-01,288.372
2008-09-01,288.52
2008-10-01,286.004
2008-11-01,284.017
2008-12-01,278.991
2009-01-01,276.483
2009-02-01,275.922
2009-03-01,274.206
2009-04-01,274.545
2009-05-01,272.981
2009-06-01,273.964
2009-07-01,274.233
2009-08-01,271.077
2009-09-01,269.688
2009-10-01,270.078
2009-11-01,270.706
2009-12-01,271.568
2010-01-01,274.554
2010-02-01,272.594
2010-03-01,280.105
2010-04-01,279.306
2010-05-01,276.494
2010-06-01,272.786
2010-07-01,268.648
2010-08-01,269.223
2010-09-01,270.445
2010-10-01,270.542
2010-11-01,270.916
2010-12-01,275.875
2011-01-01,280.232
2011-02-01,283.983
2011-03-01,289.457
2011-04-01,286.337
2011-05-01,283.191
2011-06-01,281.644
2011-07-01,284.777
2011-08-01,285.681
2011-09-01,288.628
2011-10-01,284.568
2011-11-01,284.11
2011-12-01,282.98
2012-01-01,280.303
2012-02-01,277.808
2012-03-01,277.961
2012-04-01,281.16
2012-05-01,281.86
2012-06-01,284.674
2012-07-01,283.215
2012-08-01,283.917
2012-09-01,283.624
2012-10-01,284.328
2012-11-01,286.073
2012-12-01,288.037
2013-01-01,289.361
2013-02-01,290.774
2013-03-01,290.935
2013-04-01,287.813
2013-05-01,288.081
2013-06-01,288.22
2013-07-01,290.763
2013-08-01,293.453
2013-09-01,291.392
2013-10-01,291.084
2013-11-01,290.139
2013-12-01,287.892
2014-01-01,287.882
2014-02-01,290.506
2014-03-01,293.868
2014-04-01,295.224
2014-05-01,297.194
2014-06-01,297.266
2014-07-01,296.385
2014-08-01,293.187
2014-09-01,293.539
2014-10-01,295.908
2014-11-01,294.377
2014-12-01,297.327
2015-01-01,294.572
2015-02-01,293.39
2015-03-01,290.546
2015-04-01,290.678
2015-05-01,291.728
2015-06-01,290.674
2015-07-01,290.621
2015-08-01,293.836
2015-09-01,295.811
2015-10-01,296.02
2015-11-01,298.402
2015-12-01,299.334
2016-01-01,302.6
2016-02-01,304.649
2016-03-01,299.141
2016-04-01,296.946
2016-05-01,294.891
2016-06-01,294.849
2016-07-01,294.509
2016-08-01,294.186
2016-09-01,293.742
2016-10-01,293.669
2016-11-01,293.819
2016-12-01,292.151
2017-01-01,287.914
2017-02-01,290.673
2017-03-01,294.153
2017-04-01,298.253
2017-05-01,297.511
2017-06-01,296.963
2017-07-01,296.969
2017-08-01,296.781
2017-09-01,297.435
2017-10-01,297.921
2017-11-01,297.377
2017-12-01,296.666
2018-01-01,298.904
2018-02-01,296.615
2018-03-01,294.77
2018-04-01,295.556
2018-05-01,295.196
2018-06-01,296.877
2018-07-01,299.191
2018-08-01,299.146
2018-09-01,299.344
2018-10-01,297.927
2018-11-01,297.82
2018-12-01,302.177
2019-01-01,302.12
2019-02-01,302.932
2019-03-01,306.123
2019-04-01,301.972
2019-05-01,300.298
2019-06-01,299.652
2019-07-01,300.592
2019-08-01,299.936
2019-09-01,298.254
2019-10-01,300.85
2019-11-01,299.092
2019-12-01,298.31
2020-01-01,299.706
2020-02-01,298.506
2020-03-01,300.032
2020-04-01,303.035
2020-05-01,304.78
2020-06-01,306.128
2020-07-01,307.105
2020-08-01,308.024
2020-09-01,307.19
2020-10-01,308.728
2020-11-01,308.092
2020-12-01,307.968
2021-01-01,308.28
2021-02-01,308.93
2021-03-01,311.277
2021-04-01,312.902
2021-05-01,313.591
2021-06-01,315.765
2021-07-01,313.763
2021-08-01,314.995
2021-09-01,316.297
2021-10-01,318.091
2021-11-01,320.309
2021-12-01,323.739
2022-01-01,326.112
2022-02-01,332.767
2022-03-01,337.322
2022-04-01,336.927
2022-05-01,339.019
2022-06-01,340.921
2022-07-01,342.752
2022-08-01,344.6
2022-09-01,349.009
2022-10-01,347.869
2022-11-01,351.677
2022-12-01,351.387
2023-01-01,349.653
2023-02-01,350.336
2023-03-01,345.674
2023-04-01,343.822
2023-05-01,348.332
2023-06-01,350.946
2023-07-01,352.48
2023-08-01,351.762
2023-09-01,351.823
2023-10-01,351.823
2023-11-01,353.028
