"Date","CPALWE01USM661N"
1971-04-01,17.4280660886071
1971-05-01,17.5143436435011
1971-06-01,17.6006211983952
1971-07-01,17.6437599758423
1971-08-01,17.6868987532893
1971-09-01,17.6868987532893
1971-10-01,17.7300375307364
1971-11-01,17.7731763081834
1971-12-01,17.8163150856305
1972-01-01,17.8594538630775
1972-02-01,17.9457314179716
1972-03-01,17.9457314179716
1972-04-01,17.9888701954187
1972-05-01,18.0751477503128
1972-06-01,18.1182865277598
1972-07-01,18.1614253052068
1972-08-01,18.2045640826539
1972-09-01,18.290841637548
1972-10-01,18.333980414995
1972-11-01,18.3771191924421
1972-12-01,18.4202579698891
1973-01-01,18.5065355247832
1973-02-01,18.6359518571244
1973-03-01,18.8085069669126
1973-04-01,18.9379232992537
1973-05-01,19.0242008541478
1973-06-01,19.1536171864889
1973-07-01,19.196755963936
1973-08-01,19.5850049609594
1973-09-01,19.6281437384065
1973-10-01,19.8006988481946
1973-11-01,19.9301151805358
1973-12-01,20.0595315128769
1974-01-01,20.2320866226651
1974-02-01,20.4909192873474
1974-03-01,20.7066131745826
1974-04-01,20.8360295069238
1974-05-01,21.051723394159
1974-06-01,21.2674172813942
1974-07-01,21.4399723911824
1974-08-01,21.6988050558647
1974-09-01,21.957637720547
1974-10-01,22.1733316077822
1974-11-01,22.3458867175704
1974-12-01,22.5184418273586
1975-01-01,22.6047193822527
1975-02-01,22.7772744920409
1975-03-01,22.863552046935
1975-04-01,22.9498296018291
1975-05-01,23.0792459341702
1975-06-01,23.2518010439584
1975-07-01,23.5106337086407
1975-08-01,23.5969112635348
1975-09-01,23.6831888184289
1975-10-01,23.8557439282171
1975-11-01,23.9851602605582
1975-12-01,24.0714378154523
1976-01-01,24.1577153703464
1976-02-01,24.2008541477935
1976-03-01,24.2439929252405
1976-04-01,24.3734092575816
1976-05-01,24.5028255899228
1976-06-01,24.6322419222639
1976-07-01,24.7616582546051
1976-08-01,24.8910745869462
1976-09-01,24.9773521418403
1976-10-01,25.1067684741814
1976-11-01,25.1499072516285
1976-12-01,25.2361848065226
1977-01-01,25.4087399163108
1977-02-01,25.6675725809931
1977-03-01,25.7969889133342
1977-04-01,26.0126828005694
1977-05-01,26.1420991329106
1977-06-01,26.3146542426988
1977-07-01,26.4440705750399
1977-08-01,26.530348129934
1977-09-01,26.6597644622751
1977-10-01,26.7029032397222
1977-11-01,26.8323195720633
1977-12-01,26.9617359044045
1978-01-01,27.0911522367456
1978-02-01,27.2637073465338
1978-03-01,27.479401233769
1978-04-01,27.7382338984513
1978-05-01,27.9970665631336
1978-06-01,28.2990380052629
1978-07-01,28.4715931150511
1978-08-01,28.6441482248393
1978-09-01,28.8167033346275
1978-10-01,29.0755359993098
1978-11-01,29.2049523316509
1978-12-01,29.3775074414391
1979-01-01,29.6363401061214
1979-02-01,29.9814503256978
1979-03-01,30.3265605452741
1979-04-01,30.6716707648505
1979-05-01,31.0167809844269
1979-06-01,31.4050299814503
1979-07-01,31.7932789784738
1979-08-01,32.0952504206031
1979-09-01,32.3972218627324
1979-10-01,32.6560545274147
1979-11-01,32.958025969544
1979-12-01,33.3031361891204
1980-01-01,33.7776627410379
1980-02-01,34.2521892929554
1980-03-01,34.726715844873
1980-04-01,35.1149648418964
1980-05-01,35.5032138389198
1980-06-01,35.8914628359432
1980-07-01,35.9346016133903
1980-08-01,36.1502955006255
1980-09-01,36.4954057202019
1980-10-01,36.7973771623312
1980-11-01,37.1424873819076
1980-12-01,37.487597601484
1981-01-01,37.7464302661663
1981-02-01,38.1778180406367
1981-03-01,38.393511927872
1981-04-01,38.6523445925542
1981-05-01,38.9543160346836
1981-06-01,39.29942625426
1981-07-01,39.7739528061775
1981-08-01,40.0327854708598
1981-09-01,40.4210344678832
1981-10-01,40.5073120227773
1981-11-01,40.5935895776714
1981-12-01,40.7230059100125
1982-01-01,40.8524222423537
1982-02-01,40.9818385746948
1982-03-01,40.8955610198007
1982-04-01,41.0681161295889
1982-05-01,41.4995039040594
1982-06-01,42.0171692334239
1982-07-01,42.2760018981062
1982-08-01,42.3622794530003
1982-09-01,42.4054182304474
1982-10-01,42.5348345627885
1982-11-01,42.4485570078944
1982-12-01,42.2760018981062
1983-01-01,42.3191406755533
1983-02-01,42.3191406755533
1983-03-01,42.4485570078944
1983-04-01,42.7073896725767
1983-05-01,42.9230835598119
1983-06-01,43.0524998921531
1983-07-01,43.1819162244942
1983-08-01,43.3544713342824
1983-09-01,43.5701652215176
1983-10-01,43.6564427764117
1983-11-01,43.6564427764117
1983-12-01,43.6564427764117
1984-01-01,43.8289978861999
1984-02-01,43.915275441094
1984-03-01,43.915275441094
1984-04-01,44.0446917734351
1984-05-01,44.2172468832233
1984-06-01,44.3466632155645
1984-07-01,44.5192183253527
1984-08-01,44.9506060998231
1984-09-01,45.2094387645054
1984-10-01,45.2094387645054
1984-11-01,45.1662999870584
1984-12-01,45.2094387645054
1985-01-01,45.2525775419525
1985-02-01,45.4682714291877
1985-03-01,45.6839653164229
1985-04-01,45.8565204262111
1985-05-01,46.0290755359993
1985-06-01,46.1584918683405
1985-07-01,46.2016306457875
1985-08-01,46.2879082006816
1985-09-01,46.4173245330227
1985-10-01,46.5467408653639
1985-11-01,46.7192959751521
1985-12-01,46.8487123074932
1986-01-01,46.9781286398343
1986-02-01,46.8055735300462
1986-03-01,46.5467408653639
1986-04-01,46.4173245330227
1986-05-01,46.5467408653639
1986-06-01,46.7624347525991
1986-07-01,46.7624347525991
1986-08-01,46.8487123074932
1986-09-01,47.0644061947284
1986-10-01,47.0644061947284
1986-11-01,47.1075449721755
1986-12-01,47.1506837496225
1987-01-01,47.4526551917519
1987-02-01,47.6683490789871
1987-03-01,47.8840429662223
1987-04-01,48.1428756309046
1987-05-01,48.2722919632458
1987-06-01,48.487985850481
1987-07-01,48.6174021828222
1987-08-01,48.8762348475044
1987-09-01,49.0919287347397
1987-10-01,49.2213450670808
1987-11-01,49.3076226219749
1987-12-01,49.2644838445278
1988-01-01,49.393900176869
1988-02-01,49.4801777317631
1988-03-01,49.6527328415513
1988-04-01,49.9115655062336
1988-05-01,50.1272593934688
1988-06-01,50.342953280704
1988-07-01,50.5586471679393
1988-08-01,50.7743410551745
1988-09-01,51.1194512747509
1988-10-01,51.2920063845391
1988-11-01,51.3351451619861
1988-12-01,51.4214227168802
1989-01-01,51.6371166041154
1989-02-01,51.8528104913507
1989-03-01,52.111643156033
1989-04-01,52.5430309305034
1989-05-01,52.8450023726328
1989-06-01,52.9744187049739
1989-07-01,53.1469738147621
1989-08-01,53.1469738147621
1989-09-01,53.3195289245503
1989-10-01,53.5783615892326
1989-11-01,53.6646391441267
1989-12-01,53.7509166990208
1990-01-01,54.3117208058324
1990-02-01,54.5274146930676
1990-03-01,54.8293861351969
1990-04-01,54.915663690091
1990-05-01,55.0019412449851
1990-06-01,55.3470514645615
1990-07-01,55.5196065743497
1990-08-01,56.0372719037143
1990-09-01,56.5549372330788
1990-10-01,56.9000474526552
1990-11-01,57.0294637849963
1990-12-01,57.0294637849963
1991-01-01,57.2882964496786
1991-02-01,57.2882964496786
1991-03-01,57.3745740045727
1991-04-01,57.5039903369139
1991-05-01,57.7196842241491
1991-06-01,57.8491005564902
1991-07-01,57.9353781113843
1991-08-01,58.0647944437255
1991-09-01,58.3236271084078
1991-10-01,58.4099046633018
1991-11-01,58.58245977309
1991-12-01,58.6255985505371
1992-01-01,58.6687373279841
1992-02-01,58.8412924377723
1992-03-01,59.1001251024546
1992-04-01,59.2295414347958
1992-05-01,59.3589577671369
1992-06-01,59.5746516543721
1992-07-01,59.7040679867133
1992-08-01,59.8766230965014
1992-09-01,60.0060394288426
1992-10-01,60.2217333160778
1992-11-01,60.3080108709719
1992-12-01,60.3080108709719
1993-01-01,60.5237047582072
1993-02-01,60.6962598679953
1993-03-01,60.8688149777835
1993-04-01,61.0845088650188
1993-05-01,61.2139251973599
1993-06-01,61.257063974807
1993-07-01,61.300202752254
1993-08-01,61.4296190845952
1993-09-01,61.5158966394892
1993-10-01,61.8178680816186
1993-11-01,61.8610068590656
1993-12-01,61.8178680816186
1994-01-01,61.9472844139597
1994-02-01,62.1198395237479
1994-03-01,62.2923946335361
1994-04-01,62.4218109658772
1994-05-01,62.5080885207713
1994-06-01,62.7237824080066
1994-07-01,62.8963375177948
1994-08-01,63.1983089599241
1994-09-01,63.3708640697123
1994-10-01,63.4140028471593
1994-11-01,63.5434191795005
1994-12-01,63.5002804020534
1995-01-01,63.7591130667357
1995-02-01,63.9748069539709
1995-03-01,64.1473620637591
1995-04-01,64.4061947284414
1995-05-01,64.5356110607825
1995-06-01,64.6650273931237
1995-07-01,64.6650273931237
1995-08-01,64.7944437254648
1995-09-01,64.966998835253
1995-10-01,65.1395539450412
1995-11-01,65.0964151675942
1995-12-01,65.0964151675942
1996-01-01,65.4415253871705
1996-02-01,65.6572192744058
1996-03-01,65.9591907165351
1996-04-01,66.2611621586644
1996-05-01,66.4337172684526
1996-06-01,66.4768560458996
1996-07-01,66.5631336007938
1996-08-01,66.6494111556879
1996-09-01,66.9082438203701
1996-10-01,67.0807989301583
1996-11-01,67.2533540399465
1996-12-01,67.2533540399465
1997-01-01,67.4259091497347
1997-02-01,67.6416030369699
1997-03-01,67.727880591864
1997-04-01,67.8141581467581
1997-05-01,67.8141581467581
1997-06-01,67.9004357016522
1997-07-01,67.9435744790993
1997-08-01,68.0729908114404
1997-09-01,68.2886846986756
1997-10-01,68.3749622535697
1997-11-01,68.3749622535697
1997-12-01,68.2455459212286
1998-01-01,68.3318234761227
1998-02-01,68.3749622535697
1998-03-01,68.4612398084638
1998-04-01,68.633794918252
1998-05-01,68.8063500280402
1998-06-01,68.8926275829343
1998-07-01,68.9357663603814
1998-08-01,69.0220439152754
1998-09-01,69.1083214701695
1998-10-01,69.2808765799577
1998-11-01,69.3240153574048
1998-12-01,69.3240153574048
1999-01-01,69.4534316897459
1999-02-01,69.496570467193
1999-03-01,69.6259867995341
1999-04-01,70.1867909063457
1999-05-01,70.2299296837928
1999-06-01,70.2299296837928
1999-07-01,70.445623571028
1999-08-01,70.6613174582632
1999-09-01,71.0495664552867
1999-10-01,71.1789827876278
1999-11-01,71.2221215650748
1999-12-01,71.2221215650748
2000-01-01,71.4378154523101
2000-02-01,71.8260644493335
2000-03-01,72.4300073335922
2000-04-01,72.4731461110392
2000-05-01,72.5594236659333
2000-06-01,72.9908114404038
2000-07-01,73.0770889952979
2000-08-01,73.0339502178508
2000-09-01,73.5084767697684
2000-10-01,73.5947543246624
2000-11-01,73.7241706570036
2000-12-01,73.6378931021095
2001-01-01,74.06928087658
2001-02-01,74.3712523187093
2001-03-01,74.4575298736034
2001-04-01,74.8457788706268
2001-05-01,75.2340278676502
2001-06-01,75.3203054225444
2001-07-01,74.975195202968
2001-08-01,74.975195202968
2001-09-01,75.4065829774384
2001-10-01,75.061472757862
2001-11-01,74.9320564255209
2001-12-01,74.5869462059446
2002-01-01,74.7163625382857
2002-02-01,74.9320564255209
2002-03-01,75.3634441999914
2002-04-01,75.8379707519089
2002-05-01,75.8379707519089
2002-06-01,75.881109529356
2002-07-01,75.96738708425
2002-08-01,76.1830809714853
2002-09-01,76.3556360812734
2002-10-01,76.4850524136146
2002-11-01,76.5281911910616
2002-12-01,76.3556360812734
2003-01-01,76.6576075234028
2003-02-01,77.3046891851085
2003-03-01,77.779215737026
2003-04-01,77.5635218497908
2003-05-01,77.3909667400026
2003-06-01,77.4772442948967
2003-07-01,77.4772442948967
2003-08-01,77.779215737026
2003-09-01,78.0811871791554
2003-10-01,77.9517708468142
2003-11-01,77.736076959579
2003-12-01,77.6066606272378
2004-01-01,78.0380484017083
2004-02-01,78.4694361761788
2004-03-01,78.9008239506492
2004-04-01,79.1596566153315
2004-05-01,79.6773219446961
2004-06-01,79.9361546093784
2004-07-01,79.7635994995902
2004-08-01,79.8067382770372
2004-09-01,79.9792933868254
2004-10-01,80.4538199387429
2004-11-01,80.5832362710841
2004-12-01,80.2381260515077
2005-01-01,80.3675423838489
2005-02-01,80.7989301583193
2005-03-01,81.3597342651309
2005-04-01,82.0499547042837
2005-05-01,81.9636771493896
2005-06-01,82.0068159268366
2005-07-01,82.3950649238601
2005-08-01,82.8695914757776
2005-09-01,84.1206160217419
2005-10-01,84.206893576636
2005-11-01,83.4303955825892
2005-12-01,83.0421465855658
2006-01-01,83.6892282472715
2006-02-01,83.7755058021656
2006-03-01,84.2500323540831
2006-04-01,85.069669125577
2006-05-01,85.5010569000474
2006-06-01,85.6736120098356
2006-07-01,85.9324446745179
2006-08-01,86.1049997843061
2006-09-01,85.5873344549416
2006-10-01,84.9833915706829
2006-11-01,84.8971140157888
2006-12-01,85.069669125577
2007-01-01,85.2245373366119
2007-02-01,85.6494542944653
2007-03-01,86.5415642120702
2007-04-01,87.1964108537164
2007-05-01,87.8568655364307
2007-06-01,87.962555541176
2007-07-01,87.873689659635
2007-08-01,87.6575643846254
2007-09-01,87.95522194901
2007-10-01,88.1489150597472
2007-11-01,88.8188602734998
2007-12-01,88.7696820672102
2008-01-01,89.1868340451232
2008-02-01,89.4068418101031
2008-03-01,90.2234588671757
2008-04-01,90.8925413053794
2008-05-01,91.7941417540227
2008-06-01,92.8445709848583
2008-07-01,93.3109011690609
2008-08-01,92.8549242914456
2008-09-01,92.7203313058108
2008-10-01,91.5327207626936
2008-11-01,89.4249600966309
2008-12-01,88.3538242526207
2009-01-01,88.736465208576
2009-02-01,89.1713040852422
2009-03-01,89.3913118502222
2009-04-01,89.6963030067728
2009-05-01,90.0625512272982
2009-06-01,91.0107415555843
2009-07-01,90.8183426081705
2009-08-01,91.0901169060869
2009-09-01,91.161727276649
2009-10-01,91.2596523014538
2009-11-01,91.4555023510634
2009-12-01,91.3260860187222
2010-01-01,91.6992364436392
2010-02-01,91.6888831370519
2010-03-01,92.1120745438074
2010-04-01,92.2988654501532
2010-05-01,92.3704758207152
2010-06-01,92.2475303049912
2010-07-01,92.2729821836849
2010-08-01,92.4054182304474
2010-09-01,92.4489883956689
2010-10-01,92.585738320176
2010-11-01,92.6405245675338
2010-12-01,92.8613951080626
2011-01-01,93.35231439541
2011-02-01,93.841939519434
2011-03-01,94.915663690091
2011-04-01,95.6572192744058
2011-05-01,96.1796298692895
2011-06-01,95.9932703507182
2011-07-01,96.0640179457314
2011-08-01,96.3401061213925
2011-09-01,96.4962684957508
2011-10-01,96.2180233812174
2011-11-01,96.1188041930892
2011-12-01,95.8396963030068
2012-01-01,96.2926534662008
2012-02-01,96.7676114058928
2012-03-01,97.6247789137656
2012-04-01,97.9302014580907
2012-05-01,97.7524696950088
2012-06-01,97.5091669902075
2012-07-01,97.3072775117554
2012-08-01,97.9491825201674
2012-09-01,98.4357879297701
2012-10-01,98.3451964971313
2012-11-01,97.7503127561365
2012-12-01,97.4457529873604
2013-01-01,97.7179586730512
2013-02-01,98.648462102584
2013-03-01,98.927138604892
2013-04-01,98.76579957724
2013-05-01,98.9599240757517
2013-06-01,99.2200509037574
2013-07-01,99.255424701264
2013-08-01,99.3740563392434
2013-09-01,99.4508433630991
2013-10-01,99.1048703679738
2013-11-01,98.8451749277426
2013-12-01,98.8628618264959
2014-01-01,99.2364436391872
2014-02-01,99.5949268797722
2014-03-01,100.323540830853
2014-04-01,100.70445623571
2014-05-01,101.037918985376
2014-06-01,101.247573443769
2014-07-01,101.171217807687
2014-08-01,100.957680859324
2014-09-01,101.01807514775
2014-10-01,100.612139251974
2014-11-01,99.8882705664121
2014-12-01,99.1799318407316
2015-01-01,98.4832405849618
2015-02-01,98.96941460679
2015-03-01,99.6743022302748
2015-04-01,99.8748975454036
2015-05-01,100.473663776369
2015-06-01,100.860187222294
2015-07-01,100.861049997843
2015-08-01,100.671239377076
2015-09-01,100.367110996074
2015-10-01,100.242871317027
2015-11-01,99.9616064880721
2015-12-01,99.5604158578146
2016-01-01,99.6768905569216
2016-02-01,99.6384970449938
2016-03-01,100.172123722014
2016-04-01,100.702299296838
2016-05-01,101.132824295759
2016-06-01,101.500798067383
2016-07-01,101.277339200207
2016-08-01,101.334713774212
2016-09-01,101.589663948924
2016-10-01,101.691902851473
2016-11-01,101.468875372072
2016-12-01,101.544368232604
2017-01-01,102.175919934429
2017-02-01,102.444674517924
2017-03-01,102.521892929554
2017-04-01,102.856649842543
2017-05-01,102.933005478625
2017-06-01,103.021008584617
2017-07-01,102.93645658082
2017-08-01,103.294939821405
2017-09-01,103.938138993141
2017-10-01,103.780251067685
2017-11-01,103.82037013071
2017-12-01,103.759975842285
2018-01-01,104.360899012122
2018-02-01,104.822052543031
2018-03-01,105.026961735904
2018-04-01,105.520469349899
2018-05-01,106.022173331608
2018-06-01,106.205944523532
2018-07-01,106.188257624779
2018-08-01,106.266338811958
2018-09-01,106.365126612312
2018-10-01,106.569173029636
2018-11-01,106.092489538846
2018-12-01,105.597687761529
2019-01-01,105.74737931927
2019-02-01,106.215435054571
2019-03-01,106.884086105
2019-04-01,107.558776584272
2019-05-01,107.791294594711
2019-06-01,107.737802510677
2019-07-01,107.948751132393
2019-08-01,107.895259048359
2019-09-01,107.95522194901
2019-10-01,108.232604287994
2019-11-01,108.124757344377
2019-12-01,108.041930891679
2020-01-01,108.434062378672
2020-02-01,108.681678961218
2020-03-01,108.440101807515
2020-04-01,107.637720547
2020-05-01,107.640308873646
2020-06-01,108.30162633191
2020-07-01,108.984081791122
2020-08-01,109.398645442388
2020-09-01,109.574220266598
2020-10-01,109.60528018636
2020-11-01,109.497433242742
2020-12-01,109.607437125232
2021-01-01,110.131573271214
2021-02-01,110.798930158319
2021-03-01,111.701393382512
2021-04-01,112.694448039343
2021-05-01,113.71899400371
2021-06-01,114.926879772227
2021-07-01,115.520900737673
2021-08-01,115.778870626806
2021-09-01,116.080410681161
2021-10-01,117.144212933005
2021-11-01,117.786980716966
2021-12-01,118.167896121824
2022-01-01,119.190716535093
2022-02-01,120.332599974117
2022-03-01,122.15866442345
2022-04-01,122.762175919934
2022-05-01,124.249169578534
2022-06-01,126.199042319141
2022-07-01,126.059704067987
2022-08-01,125.805185281049
2022-09-01,125.902247530305
2022-10-01,126.397912083172
2022-11-01,126.178767093741
2022-12-01,125.555843147405
2023-01-01,126.640352012424
2023-02-01,127.283982571934
2023-03-01,127.699840386523
2023-04-01,128.437082093094
2023-05-01,128.718346922048
2023-06-01,129.154911349812
2023-07-01,129.37276217592
2023-08-01,130.085414779345
2023-09-01,130.389974548121
2023-10-01,130.30973642207
