"Date","USACPIENGMINMEI"
1976-01-01,21.6860937923556
1976-02-01,21.6860937923556
1976-03-01,21.587520638754
1976-04-01,21.587520638754
1976-05-01,21.8339535227581
1976-06-01,22.1789595603637
1976-07-01,22.376105867567
1976-08-01,22.4746790211686
1976-09-01,22.622538751571
1976-10-01,22.7211119051726
1976-11-01,22.868971635575
1976-12-01,23.1646910963799
1977-01-01,23.3618374035831
1977-02-01,23.657556864388
1977-03-01,23.903989748392
1977-04-01,24.1011360555953
1977-05-01,24.2489957859977
1977-06-01,24.4461420932009
1977-07-01,24.5940018236033
1977-08-01,24.692574977205
1977-09-01,24.692574977205
1977-10-01,24.7911481308066
1977-11-01,24.7911481308066
1977-12-01,24.8404347076074
1978-01-01,24.8897212844082
1978-02-01,25.0375810148106
1978-03-01,25.185440745213
1978-04-01,25.3333004756155
1978-05-01,25.5797333596195
1978-06-01,25.9247393972252
1978-07-01,26.1218857044284
1978-08-01,26.2697454348308
1978-09-01,26.4176051652332
1978-10-01,26.6147514724365
1978-11-01,26.5161783188349
1978-12-01,26.8118977796397
1979-01-01,27.2061903940462
1979-02-01,27.6004830084526
1979-03-01,28.3397816604648
1979-04-01,29.3747997732817
1979-05-01,30.606964193302
1979-06-01,32.3319943813302
1979-07-01,33.7120185317529
1979-08-01,34.7963232213707
1979-09-01,35.732768180586
1979-10-01,36.1270607949925
1979-11-01,36.1270607949925
1979-12-01,36.8663594470046
1980-01-01,38.4928164814313
1980-02-01,40.4642795534636
1980-03-01,41.6964439734838
1980-04-01,42.1400231646911
1980-05-01,42.6328889326992
1980-06-01,43.1750412775081
1980-07-01,43.5200473151137
1980-08-01,43.5200473151137
1980-09-01,43.4707607383129
1980-10-01,43.2243278543089
1980-11-01,42.9778949703048
1980-12-01,43.5200473151137
1981-01-01,44.8507848887356
1981-02-01,47.1179674215727
1981-03-01,48.0544123807881
1981-04-01,48.1529855343897
1981-05-01,48.3008452647921
1981-06-01,48.6458513023978
1981-07-01,48.842997609601
1981-08-01,48.8922841864018
1981-09-01,48.9908573400034
1981-10-01,48.7444244559994
1981-11-01,48.6458513023978
1981-12-01,48.6951378791986
1982-01-01,48.8922841864018
1982-02-01,48.4979915719954
1982-03-01,47.7094063431824
1982-04-01,46.4772419231622
1982-05-01,47.2165405751744
1982-06-01,49.1387170704059
1982-07-01,49.878015722418
1982-08-01,49.878015722418
1982-09-01,49.8287291456172
1982-10-01,49.9273022992188
1982-11-01,49.631582838414
1982-12-01,49.3358633776091
1983-01-01,48.6951378791986
1983-02-01,47.7586929199832
1983-03-01,46.9701076911703
1983-04-01,48.1529855343897
1983-05-01,49.4837231080115
1983-06-01,50.1737351832228
1983-07-01,50.5187412208285
1983-08-01,50.4694546440277
1983-09-01,50.4201680672269
1983-10-01,49.9273022992188
1983-11-01,49.3358633776091
1983-12-01,49.0894304936051
1984-01-01,48.9415707632026
1984-02-01,49.3358633776091
1984-03-01,49.0894304936051
1984-04-01,49.4837231080115
1984-05-01,50.0258754528204
1984-06-01,50.3215949136253
1984-07-01,50.3215949136253
1984-08-01,50.1737351832228
1984-09-01,50.3708814904261
1984-10-01,50.124448606422
1984-11-01,49.5330096848123
1984-12-01,49.1880036472067
1985-01-01,48.6951378791986
1985-02-01,48.3008452647921
1985-03-01,48.9415707632026
1985-04-01,49.8287291456172
1985-05-01,50.7158875280317
1985-06-01,51.3073264496414
1985-07-01,51.3566130264423
1985-08-01,50.9623204120358
1985-09-01,50.8144606816334
1985-10-01,50.1737351832228
1985-11-01,49.9273022992188
1985-12-01,50.0751620296212
1986-01-01,49.878015722418
1986-02-01,48.0051258039873
1986-03-01,44.8014983119347
1986-04-01,42.4850292022968
1986-05-01,43.1750412775081
1986-06-01,44.7029251583331
1986-07-01,43.0271815471056
1986-08-01,42.1400231646911
1986-09-01,42.3371694718943
1986-10-01,40.9571453214717
1986-11-01,40.119273515858
1986-12-01,40.2178466694596
1987-01-01,41.3514379358782
1987-02-01,42.1893097414919
1987-03-01,42.2878828950935
1987-04-01,42.5836023558984
1987-05-01,43.0764681239064
1987-06-01,44.7029251583331
1987-07-01,44.9000714655364
1987-08-01,45.6886566943493
1987-09-01,45.4915103871461
1987-10-01,44.2593459671258
1987-11-01,43.8650533527194
1987-12-01,43.5200473151137
1988-01-01,43.0764681239064
1988-02-01,42.8793218167032
1988-03-01,42.6328889326992
1988-04-01,43.0271815471056
1988-05-01,43.717193622317
1988-06-01,44.8507848887356
1988-07-01,45.0479311959388
1988-08-01,45.4915103871461
1988-09-01,45.2943640799428
1988-10-01,44.3086325439267
1988-11-01,43.8157667759186
1988-12-01,43.717193622317
1989-01-01,43.8650533527194
1989-02-01,44.0129130831218
1989-03-01,44.2593459671258
1989-04-01,46.7729613839671
1989-05-01,48.0051258039873
1989-06-01,48.7937110328002
1989-07-01,48.5472781487962
1989-08-01,47.807979496784
1989-09-01,47.2658271519752
1989-10-01,46.6251016535646
1989-11-01,45.9350895783533
1989-12-01,45.9350895783533
1990-01-01,48.1036989575889
1990-02-01,47.5122600359792
1990-03-01,47.0686808447719
1990-04-01,47.1672539983735
1990-05-01,47.6601197663816
1990-06-01,49.0401439168043
1990-07-01,48.7444244559994
1990-08-01,51.0608935656374
1990-09-01,53.6237955592794
1990-10-01,54.9052465561004
1990-11-01,54.6588136720964
1990-12-01,54.2645210576899
1991-01-01,52.7859237536657
1991-02-01,50.6666009512309
1991-03-01,49.1387170704059
1991-04-01,49.0401439168043
1991-05-01,50.3215949136253
1991-06-01,51.0116069888366
1991-07-01,50.6173143744301
1991-08-01,50.7158875280317
1991-09-01,51.0608935656374
1991-10-01,50.1737351832228
1991-11-01,50.1737351832228
1991-12-01,50.2230217600237
1992-01-01,49.3358633776091
1992-02-01,48.7937110328002
1992-03-01,48.7444244559994
1992-04-01,49.0401439168043
1992-05-01,50.4694546440277
1992-06-01,52.194484832056
1992-07-01,52.2437714088568
1992-08-01,51.948051948052
1992-09-01,52.194484832056
1992-10-01,51.5044727568447
1992-11-01,51.5044727568447
1992-12-01,51.2087532960398
1993-01-01,50.9623204120358
1993-02-01,50.3708814904261
1993-03-01,50.5187412208285
1993-04-01,50.8144606816334
1993-05-01,51.4551861800439
1993-06-01,52.4902042928608
1993-07-01,52.1451982552552
1993-08-01,51.8494787944503
1993-09-01,51.8494787944503
1993-10-01,51.948051948052
1993-11-01,51.1101801424382
1993-12-01,50.4694546440277
1994-01-01,49.9273022992188
1994-02-01,50.2723083368245
1994-03-01,50.2230217600237
1994-04-01,50.2723083368245
1994-05-01,50.7158875280317
1994-06-01,52.0959116784544
1994-07-01,52.6380640232633
1994-08-01,53.475935828877
1994-09-01,53.3280760984746
1994-10-01,52.1451982552552
1994-11-01,52.0959116784544
1994-12-01,51.6030459104463
1995-01-01,51.3566130264423
1995-02-01,51.1101801424382
1995-03-01,50.8637472584342
1995-04-01,51.2087532960398
1995-05-01,52.3916311392592
1995-06-01,53.8702284432835
1995-07-01,53.2787895216738
1995-08-01,52.9337834840681
1995-09-01,52.3423445624584
1995-10-01,51.5044727568447
1995-11-01,50.6666009512309
1995-12-01,50.913033835235
1996-01-01,51.7509056408487
1996-02-01,51.7016190640479
1996-03-01,52.2930579856576
1996-04-01,54.2152344808891
1996-05-01,55.6445452081126
1996-06-01,55.7431183617142
1996-07-01,55.4473989009093
1996-08-01,55.003819709702
1996-09-01,55.0531062865029
1996-10-01,54.4616673648932
1996-11-01,54.757386825698
1996-12-01,55.2995391705069
1997-01-01,55.8416915153158
1997-02-01,55.7431183617142
1997-03-01,54.8066734024988
1997-04-01,54.2152344808891
1997-05-01,54.1659479040883
1997-06-01,55.3488257473077
1997-07-01,54.9052465561004
1997-08-01,55.4473989009093
1997-09-01,56.1374109761206
1997-10-01,54.9545331329012
1997-11-01,54.5602405184948
1997-12-01,53.4266492520762
1998-01-01,52.194484832056
1998-02-01,50.8637472584342
1998-03-01,50.0751620296212
1998-04-01,50.2230217600237
1998-05-01,51.159466719239
1998-06-01,52.0959116784544
1998-07-01,51.8494787944503
1998-08-01,51.159466719239
1998-09-01,50.6173143744301
1998-10-01,49.9273022992188
1998-11-01,49.5330096848123
1998-12-01,48.7444244559994
1999-01-01,48.3501318415929
1999-02-01,47.9558392271865
1999-03-01,48.4979915719954
1999-04-01,51.7509056408487
1999-05-01,52.0466251016536
1999-06-01,52.6380640232633
1999-07-01,53.5745089824786
1999-08-01,54.8559599792996
1999-09-01,55.792404938515
1999-10-01,55.003819709702
1999-11-01,54.8066734024988
1999-12-01,55.2995391705069
2000-01-01,55.4473989009093
2000-02-01,57.5174351265433
2000-03-01,60.2281968505877
2000-04-01,59.4888981985756
2000-05-01,59.636757928978
2000-06-01,63.8754035338476
2000-07-01,63.9246901106484
2000-08-01,62.0518001922176
2000-09-01,64.3682693018556
2000-10-01,63.7275438034451
2000-11-01,63.5796840730427
2000-12-01,63.1361048818354
2001-01-01,65.304714261071
2001-02-01,65.058281377067
2001-03-01,63.8261169570467
2001-04-01,65.6004337218758
2001-05-01,69.0504940979324
2001-06-01,69.2476404051356
2001-07-01,65.2554276842702
2001-08-01,63.7768303802459
2001-09-01,65.304714261071
2001-10-01,60.1789102737869
2001-11-01,57.1724290889376
2001-12-01,54.9052465561004
2002-01-01,55.0531062865029
2002-02-01,54.7081002488972
2002-03-01,56.9752827817344
2002-04-01,60.2281968505877
2002-05-01,60.5732028881934
2002-06-01,61.5589344242096
2002-07-01,61.8546538850144
2002-08-01,62.0025136154168
2002-09-01,62.1503733458193
2002-10-01,62.0025136154168
2002-11-01,61.7560807314128
2002-12-01,60.7703491953966
2003-01-01,62.8403854210306
2003-02-01,66.7340249882944
2003-03-01,70.2826585179526
2003-04-01,68.0647625619163
2003-05-01,66.0440129130831
2003-06-01,67.2761773331033
2003-07-01,67.4240370635058
2003-08-01,69.2969269819365
2003-09-01,71.2683900539688
2003-10-01,67.4733236403066
2003-11-01,65.6004337218758
2003-12-01,64.9597082234654
2004-01-01,67.7197565243106
2004-02-01,69.2969269819365
2004-03-01,70.5290914019567
2004-04-01,71.9091155523793
2004-05-01,75.9506148500456
2004-06-01,78.7106631508909
2004-07-01,77.0349195396634
2004-08-01,76.5420537716553
2004-09-01,76.0491880036472
2004-10-01,77.7249316148747
2004-11-01,78.168510806082
2004-12-01,75.7534685428424
2005-01-01,74.8663101604278
2005-02-01,76.4927671948545
2005-03-01,79.2528154956998
2005-04-01,84.2307597525814
2005-05-01,83.4914611005693
2005-06-01,84.4771926365854
2005-07-01,87.9765395894428
2005-08-01,91.9687523103083
2005-09-01,102.516079745681
2005-10-01,100.692476404051
2005-11-01,92.4616180783164
2005-12-01,88.7158382414549
2006-01-01,93.3980630375317
2006-02-01,91.8701791567067
2006-03-01,92.9544838463244
2006-04-01,99.2631656768279
2006-05-01,103.156805244092
2006-06-01,104.142536780108
2006-07-01,106.015426698539
2006-08-01,105.818280391335
2006-09-01,98.1295744104093
2006-10-01,89.3565637398654
2006-11-01,88.9129845486582
2006-12-01,91.278740235097
2007-01-01,90.4738904359398
2007-02-01,90.9095837748589
2007-03-01,97.0595628280638
2007-04-01,102.153823406195
2007-05-01,107.972596663299
2007-06-01,108.966706917371
2007-07-01,107.086916878188
2007-08-01,103.153848049484
2007-09-01,103.32290100791
2007-10-01,102.313019049262
2007-11-01,107.942038985682
2007-12-01,107.201261736366
2008-01-01,108.166785775894
2008-02-01,108.090884447621
2008-03-01,113.608023854703
2008-04-01,118.383400280933
2008-05-01,126.718746149486
2008-06-01,135.844155844156
2008-07-01,138.412972227014
2008-08-01,131.241775302496
2008-09-01,127.169225461446
2008-10-01,114.12849010572
2008-11-01,93.6139382439192
2008-12-01,84.3579191207274
2009-01-01,86.0652061411075
2009-02-01,88.0953202395328
2009-03-01,87.4610019961064
2009-04-01,88.5699499741246
2009-05-01,92.1210478326228
2009-06-01,101.238571675004
2009-07-01,99.5283274600162
2009-08-01,101.023189334385
2009-09-01,99.6786515192587
2009-10-01,98.1778752556741
2009-11-01,100.557431183617
2009-12-01,99.7072377338032
2010-01-01,102.528894255649
2010-02-01,100.768870598093
2010-03-01,103.501318415929
2010-04-01,104.969072673058
2010-05-01,105.652184627517
2010-06-01,104.319968456591
2010-07-01,104.670888883413
2010-08-01,104.814312821903
2010-09-01,103.503289879001
2010-10-01,103.968555164001
2010-11-01,104.472756844673
2010-12-01,107.421572734666
2011-01-01,110.040168560093
2011-02-01,111.811528130314
2011-03-01,119.527834594248
2011-04-01,124.939007861209
2011-05-01,128.330417210873
2011-06-01,125.271692254614
2011-07-01,124.52795781069
2011-08-01,124.057271002243
2011-09-01,123.453017570665
2011-10-01,118.732349244683
2011-11-01,117.389290026861
2011-12-01,114.492717908278
2012-01-01,116.780600803371
2012-02-01,119.600285862145
2012-03-01,124.990265901082
2012-04-01,126.043520047315
2012-05-01,123.367258927031
2012-06-01,120.34155597723
2012-07-01,118.273984080436
2012-08-01,123.367258927031
2012-09-01,126.337268045048
2012-10-01,123.474210798689
2012-11-01,117.768303802459
2012-12-01,115.070849454151
2013-01-01,115.638137953128
2013-02-01,122.302668868134
2013-03-01,123.002045392937
2013-04-01,120.632346780354
2013-05-01,122.134601641243
2013-06-01,124.163237142364
2013-07-01,123.891668104192
2013-08-01,123.221863525469
2013-09-01,122.483550604993
2013-10-01,117.56031444836
2013-11-01,114.904753690332
2013-12-01,115.597722960152
2014-01-01,118.066487592104
2014-02-01,119.293723354444
2014-03-01,123.484068114049
2014-04-01,124.555558293699
2014-05-01,126.164765026245
2014-06-01,128.075112743044
2014-07-01,127.113531629661
2014-08-01,123.685157347396
2014-09-01,121.775795362133
2014-10-01,115.697774711057
2014-11-01,109.339313437985
2014-12-01,103.395845141576
2015-01-01,94.9353113679489
2015-02-01,96.8959313930851
2015-03-01,100.904901550063
2015-04-01,100.404149929767
2015-05-01,105.635920057172
2015-06-01,108.854826388033
2015-07-01,108.357524828113
2015-08-01,105.102639296188
2015-09-01,99.3819463269179
2015-10-01,95.8628847433402
2015-11-01,93.2832253135858
2015-12-01,90.3807388057862
2016-01-01,88.8001182877843
2016-02-01,84.8029769092388
2016-03-01,88.231351191503
2016-04-01,91.5015155622366
2016-05-01,94.9619261194214
2016-06-01,98.5904039034969
2016-07-01,96.5721185835038
2016-08-01,95.3813548879962
2016-09-01,96.5287463959191
2016-10-01,96.0033514872224
2016-11-01,94.3354937282831
2016-12-01,95.2739101505705
2017-01-01,98.3799502205574
2017-02-01,97.683530890362
2017-03-01,97.8816629291013
2017-04-01,99.9871854900318
2017-05-01,100.116809187018
2017-06-01,100.863007959782
2017-07-01,99.8319327731092
2017-08-01,101.478104438256
2017-09-01,106.316567682792
2017-10-01,102.166145050396
2017-11-01,103.197713102836
2017-12-01,101.825081938934
2018-01-01,103.828581285887
2018-02-01,105.236205919318
2018-03-01,104.76059045319
2018-04-01,107.853816013209
2018-05-01,111.786884841913
2018-06-01,112.933783484068
2018-07-01,111.933265975012
2018-08-01,111.850464525986
2018-09-01,111.468986421548
2018-10-01,111.267897188201
2018-11-01,106.414647970625
2018-12-01,101.483525961704
2019-01-01,98.8506370290051
2019-02-01,99.9236058059588
2019-03-01,104.351511865743
2019-04-01,109.66214051603
2019-05-01,111.275783040489
2019-06-01,109.107173661253
2019-07-01,109.658690455654
2019-08-01,106.941028610858
2019-09-01,106.172158012765
2019-10-01,106.632001774317
2019-11-01,105.786736982183
2019-12-01,104.971537001898
2020-01-01,105.001601813746
2020-02-01,102.690554227556
2020-03-01,98.3626999186772
2020-04-01,90.2343576726878
2020-05-01,90.2318933438478
2020-06-01,95.3098893516351
2020-07-01,97.4223120333177
2020-08-01,97.2729737056113
2020-09-01,98.0103008945514
2020-10-01,96.827423051332
2020-11-01,95.8071909115552
2020-12-01,97.6638162596417
2021-01-01,101.172034796323
2021-02-01,105.11693240346
2021-03-01,111.319155228074
2021-04-01,112.92343330294
2021-05-01,115.990536977254
2021-06-01,118.642647674906
2021-07-01,120.653540008379
2021-08-01,121.559920155746
2021-09-01,122.34308386111
2021-10-01,125.847359471648
2021-11-01,127.701520490894
2021-12-01,126.275659824047
2022-01-01,128.466941028611
2022-02-01,131.975159565292
2022-03-01,146.995243845339
2022-04-01,147.105152911605
2022-05-01,156.120653540008
2022-06-01,168.026319032012
2022-07-01,160.381970970206
2022-08-01,150.507405308164
2022-09-01,146.550186056827
2022-10-01,148.03666921314
2022-11-01,144.386505335272
2022-12-01,135.507035658838
2023-01-01,139.64365804973
2023-02-01,138.826979472141
2023-03-01,137.550949998768
2023-04-01,139.654501096626
2023-05-01,137.91172774095
2023-06-01,139.901919712166
2023-07-01,140.381970970206
2023-08-01,145.064195766283
2023-09-01,145.890238793465
2023-10-01,141.33123043939
