"Date","CCRETT01USM661N"
1989-10-01,95.9444441291013
1989-11-01,96.252492592991
1989-12-01,95.4774735097118
1990-01-01,95.3387101660871
1990-02-01,95.4854363649785
1990-03-01,96.9107452809989
1990-04-01,96.9244452946976
1990-05-01,95.5899362697745
1990-06-01,96.2506789702097
1990-07-01,94.547118595461
1990-08-01,93.4009483721456
1990-09-01,92.1139043701274
1990-10-01,89.945421573488
1990-11-01,89.7177154516351
1990-12-01,90.7658127497537
1991-01-01,90.4494436485014
1991-02-01,89.242504941497
1991-03-01,92.128292879466
1991-04-01,93.1301078458267
1991-05-01,93.3624087878922
1991-06-01,94.7197292339005
1991-07-01,94.494446119057
1991-08-01,93.5984288519818
1991-09-01,92.6062057262624
1991-10-01,91.5852882750489
1991-11-01,90.3822038631415
1991-12-01,89.6909489414108
1992-01-01,89.1105666038351
1992-02-01,90.4335403286318
1992-03-01,92.2968420162693
1992-04-01,91.5617526714386
1992-05-01,90.5969212931633
1992-06-01,89.4442205065979
1992-07-01,88.2157608997472
1992-08-01,87.9861826358524
1992-09-01,87.9821295187855
1992-10-01,89.5164223631931
1992-11-01,92.1784282078629
1992-12-01,92.3066417496202
1993-01-01,93.1920431752516
1993-02-01,93.0531817322209
1993-03-01,92.3069142445114
1993-04-01,90.530987852683
1993-05-01,90.2143232422886
1993-06-01,90.2689241170723
1993-07-01,91.1342360402308
1993-08-01,90.7144355070674
1993-09-01,90.2298752181884
1993-10-01,90.9586883291337
1993-11-01,91.6923447010558
1993-12-01,91.7335640583015
1994-01-01,93.2983726217634
1994-02-01,92.5885560890525
1994-03-01,92.6938977880809
1994-04-01,92.4462540501229
1994-05-01,91.7504904558894
1994-06-01,91.5003375048327
1994-07-01,90.187893259696
1994-08-01,90.005755050355
1994-09-01,88.9845972548922
1994-10-01,88.3215408881703
1994-11-01,88.5963827223279
1994-12-01,90.7542329002733
1995-01-01,92.486135253499
1995-02-01,91.7441146269694
1995-03-01,90.4581943465053
1995-04-01,86.6872908028241
1995-05-01,86.3830156663139
1995-06-01,86.3608765059205
1995-07-01,86.4040313214474
1995-08-01,88.595726897931
1995-09-01,89.7642114382366
1995-10-01,89.7909406842979
1995-11-01,90.7196332728237
1995-12-01,90.9261010660153
1996-01-01,91.6886145811125
1996-02-01,91.6442118238337
1996-03-01,91.700127239263
1996-04-01,91.6242442990037
1996-05-01,91.6427262573398
1996-06-01,92.0394841788849
1996-07-01,92.1933144733704
1996-08-01,91.4977095431188
1996-09-01,91.9198544365376
1996-10-01,92.5168184700816
1996-11-01,92.1845092613022
1996-12-01,92.7714919836142
1997-01-01,93.3820694664631
1997-02-01,94.8504421393404
1997-03-01,95.72298470504
1997-04-01,96.031024922321
1997-05-01,94.6720262641461
1997-06-01,94.3201818043052
1997-07-01,95.2389951662785
1997-08-01,96.7010391214546
1997-09-01,96.8591766554091
1997-10-01,97.5542585530013
1997-11-01,99.3149528156502
1997-12-01,102.08345345556
1998-01-01,104.544880630717
1998-02-01,103.075213930193
1998-03-01,102.592204905793
1998-04-01,102.471388753763
1998-05-01,103.2862586617
1998-06-01,105.60771896312
1998-07-01,106.110369409013
1998-08-01,108.017564126015
1998-09-01,106.469873869973
1998-10-01,103.642035022713
1998-11-01,103.129835427767
1998-12-01,102.282324816108
1999-01-01,102.057402887326
1999-02-01,103.000446286417
1999-03-01,104.27174912935
1999-04-01,103.843321830631
1999-05-01,103.612942566053
1999-06-01,104.109343073694
1999-07-01,104.513806983983
1999-08-01,103.383025648741
1999-09-01,102.696175175768
1999-10-01,102.263154075088
1999-11-01,102.455214852967
1999-12-01,102.267647099571
2000-01-01,102.09733257294
2000-02-01,103.395267426168
2000-03-01,104.078129197993
2000-04-01,104.553192711991
2000-05-01,106.708014493494
2000-06-01,106.121582480384
2000-07-01,106.357634613647
2000-08-01,106.768401889233
2000-09-01,107.824389131173
2000-10-01,109.380516747632
2000-11-01,109.978435221602
2000-12-01,108.832967017
2001-01-01,109.460982147323
2001-02-01,110.24817813229
2001-03-01,112.027065171085
2001-04-01,112.703350169937
2001-05-01,112.537744793861
2001-06-01,113.096805111135
2001-07-01,113.440688994345
2001-08-01,111.772737919229
2001-09-01,112.262983166804
2001-10-01,112.590387548986
2001-11-01,113.118866717778
2001-12-01,112.691674694073
2002-01-01,114.084290577503
2002-02-01,114.525193869153
2002-03-01,114.168116811901
2002-04-01,114.001232737427
2002-05-01,112.490983140875
2002-06-01,111.285016679118
2002-07-01,109.974038613866
2002-08-01,111.271754833894
2002-09-01,111.938445808567
2002-10-01,112.70535153439
2002-11-01,111.440239958505
2002-12-01,110.557274249582
2003-01-01,109.245409444059
2003-02-01,109.620161205323
2003-03-01,109.423356389496
2003-04-01,108.148557283816
2003-05-01,104.454844204486
2003-06-01,104.260387415898
2003-07-01,105.439942554046
2003-08-01,106.842352974322
2003-09-01,105.656288442745
2003-10-01,103.354846596414
2003-11-01,102.640138950591
2003-12-01,101.0704445312
2004-01-01,99.6765902680031
2004-02-01,100.48971292936
2004-03-01,101.713432387666
2004-04-01,102.530123899166
2004-05-01,104.600021503524
2004-06-01,103.861870245627
2004-07-01,102.851577228495
2004-08-01,102.770486625642
2004-09-01,102.151652573556
2004-10-01,100.872540205603
2004-11-01,98.1398274239702
2004-12-01,96.7229548955903
2005-01-01,97.5017405539051
2005-02-01,97.7396862314494
2005-03-01,97.5753905235867
2005-04-01,98.9842944428678
2005-05-01,99.2357212149735
2005-06-01,100.211560172562
2005-07-01,100.794390657416
2005-08-01,99.7356177126644
2005-09-01,100.270877339011
2005-10-01,101.326849176867
2005-11-01,101.216211249479
2005-12-01,99.9534264427356
2006-01-01,99.0351219708014
2006-02-01,99.2361656385009
2006-03-01,99.8938572997068
2006-04-01,99.7296065635628
2006-05-01,98.003659269903
2006-06-01,99.4906221377091
2006-07-01,99.4324588667106
2006-08-01,98.6940063872986
2006-09-01,98.3738725110697
2006-10-01,98.1277460605027
2006-11-01,97.1398278195026
2006-12-01,96.2597589567527
2007-01-01,97.3758847088515
2007-02-01,97.2174232431334
2007-03-01,97.3724955556144
2007-04-01,96.4115452641151
2007-05-01,95.8532925956199
2007-06-01,95.6047526510351
2007-07-01,94.1337948631202
2007-08-01,94.1811109559406
2007-09-01,92.8275502086776
2007-10-01,90.7113468904422
2007-11-01,89.6134770892322
2007-12-01,90.0488083534913
2008-01-01,89.7849760261915
2008-02-01,88.6197759556174
2008-03-01,87.3938409940594
2008-04-01,87.2529104773294
2008-05-01,87.6753970375713
2008-06-01,88.385190094743
2008-07-01,87.9046687175467
2008-08-01,89.6379856096465
2008-09-01,91.4594296813916
2008-10-01,97.1122378128332
2008-11-01,98.0355178328954
2008-12-01,96.5627921464206
2009-01-01,97.6343577796304
2009-02-01,100.091892569865
2009-03-01,100.74094661665
2009-04-01,98.1415263185326
2009-05-01,95.2510570276327
2009-06-01,94.8679702597486
2009-07-01,94.3891220800985
2009-08-01,92.9818121326597
2009-09-01,92.3150728893437
2009-10-01,90.9298618110834
2009-11-01,90.4016927402576
2009-12-01,90.3477277523458
2010-01-01,90.3093853329238
2010-02-01,91.1135595943092
2010-03-01,90.5323255475847
2010-04-01,89.9976891244299
2010-05-01,92.6270403440656
2010-06-01,93.1322201384732
2010-07-01,91.6900647820651
2010-08-01,90.8842348765827
2010-09-01,89.8513518350035
2010-10-01,87.2578425200324
2010-11-01,87.1480284104431
2010-12-01,87.5609154700826
2011-01-01,86.5027383078524
2011-02-01,85.8723648140833
2011-03-01,85.5711751351337
2011-04-01,84.4476816671466
2011-05-01,84.7429391400744
2011-06-01,84.707501926848
2011-07-01,83.9590482486137
2011-08-01,84.727221466396
2011-09-01,87.0718669620557
2011-10-01,87.6160711711174
2011-11-01,87.9688461808396
2011-12-01,88.347430404196
2012-01-01,87.6998455157202
2012-02-01,86.192916644329
2012-03-01,86.9358223418928
2012-04-01,87.3960922640992
2012-05-01,88.9488515402437
2012-06-01,90.1760448699005
2012-07-01,89.3681924443822
2012-08-01,88.6803811478396
2012-09-01,87.4503223942284
2012-10-01,87.0012629958857
2012-11-01,87.1799243174152
2012-12-01,86.1904012029851
2013-01-01,86.1456726896719
2013-02-01,86.9668374971821
2013-03-01,87.82058808991
2013-04-01,87.3101759534642
2013-05-01,87.9338535687384
2013-06-01,88.8448897513331
2013-07-01,89.1315947478716
2013-08-01,88.9365087630656
2013-09-01,88.6943077371538
2013-10-01,87.5203168034394
2013-11-01,87.9533099819734
2013-12-01,87.9381054182727
2014-01-01,88.8254010460101
2014-02-01,89.003177520752
2014-03-01,89.3638942188239
2014-04-01,89.104563482698
2014-05-01,88.9702629123342
2014-06-01,89.1978850550214
2014-07-01,88.8192538018747
2014-08-01,89.396906140759
2014-09-01,90.4602532640592
2014-10-01,91.325580523748
2014-11-01,92.264977399359
2014-12-01,93.9779845079528
2015-01-01,95.6524677730919
2015-02-01,96.8698789626536
2015-03-01,98.9694034597678
2015-04-01,98.2843335414638
2015-05-01,97.8888374134578
2015-06-01,98.9481956983474
2015-07-01,100.553474971654
2015-08-01,102.149629060886
2015-09-01,102.6573131234
2015-10-01,101.546960591433
2015-11-01,102.863314280318
2015-12-01,103.616191123527
2016-01-01,105.967832571721
2016-02-01,104.593493559474
2016-03-01,102.656128951191
2016-04-01,101.411952112577
2016-05-01,102.885131868641
2016-06-01,103.542229587357
2016-07-01,103.956321899282
2016-08-01,103.123315014481
2016-09-01,103.853685539068
2016-10-01,104.681553853121
2016-11-01,107.076656360751
2016-12-01,108.553639614304
2017-01-01,108.496723538974
2017-02-01,106.994689695161
2017-03-01,106.417721897624
2017-04-01,105.742171537226
2017-05-01,105.431869172174
2017-06-01,103.992443902354
2017-07-01,102.34164411361
2017-08-01,101.224726262618
2017-09-01,100.53398913982
2017-10-01,102.197014838327
2017-11-01,102.251726692345
2017-12-01,101.759502096011
2018-01-01,99.7251934087237
2018-02-01,98.8358510410589
2018-03-01,99.4921668819108
2018-04-01,99.6244992000013
2018-05-01,102.684930969448
2018-06-01,104.385566952284
2018-07-01,104.334476416865
2018-08-01,104.715177304947
2018-09-01,104.822725228211
2018-10-01,105.413871715907
2018-11-01,106.498313671427
2018-12-01,105.99869448186
2019-01-01,104.535203350144
2019-02-01,104.28106236516
2019-03-01,104.978632700601
2019-04-01,105.240530622666
2019-05-01,106.407841869721
2019-06-01,106.019225641488
2019-07-01,105.482118874069
2019-08-01,107.173030669009
2019-09-01,107.328330581068
2019-10-01,106.623156307289
2019-11-01,106.13204290813
2019-12-01,105.270245595516
2020-01-01,104.595759848309
2020-02-01,105.794336885339
2020-03-01,110.187601754845
2020-04-01,112.484052449315
2020-05-01,111.791958044542
2020-06-01,109.368299539536
2020-07-01,109.110299776905
2020-08-01,107.542867039083
2020-09-01,106.875274034433
2020-10-01,106.159322878569
2020-11-01,104.459218289587
2020-12-01,102.395532620091
2021-01-01,101.752354211252
2021-02-01,102.265083518847
2021-03-01,104.047752524039
2021-04-01,104.097991267721
2021-05-01,103.371021211443
2021-06-01,104.510051211799
2021-07-01,105.91019408626
2021-08-01,106.164955253921
2021-09-01,106.212702771168
2021-10-01,107.013099982811
2021-11-01,107.752341389842
2021-12-01,108.602225521623
2022-01-01,108.146510676788
2022-02-01,108.349561264619
2022-03-01,110.009398213992
2022-04-01,110.652852653743
2022-05-01,113.712129188209
2022-06-01,114.993655367698
2022-07-01,116.767150413306
2022-08-01,116.213241449584
2022-09-01,118.867647935957
2022-10-01,120.668595736864
2022-11-01,117.929943801301
2022-12-01,115.133253853527
2023-01-01,113.053321021557
2023-02-01,113.66235085462
2023-03-01,114.268249293767
2023-04-01,113.366477618204
2023-05-01,114.068644725438
2023-06-01,114.365338304407
2023-07-01,113.264355923638
2023-08-01,114.819730831499
2023-09-01,116.427013638747
2023-10-01,117.83784104787
2023-11-01,115.855672631281
