"Date","COREFLEXCPIM157SFRBATL"
1999-01-01,0.051782
1999-02-01,-0.603493
1999-03-01,-0.366577
1999-04-01,0.901183
1999-05-01,-0.034847
1999-06-01,0.095536
1999-07-01,0.41718
1999-08-01,-0.141944
1999-09-01,1.01439
1999-10-01,0.098727
1999-11-01,-0.21268
1999-12-01,-0.022715
2000-01-01,0.015181
2000-02-01,-0.084276
2000-03-01,0.483618
2000-04-01,0.391099
2000-05-01,-0.057204
2000-06-01,0.004013
2000-07-01,0.212885
2000-08-01,-0.162499
2000-09-01,0.496538
2000-10-01,-0.203143
2000-11-01,0.529186
2000-12-01,-0.447368
2001-01-01,0.431308
2001-02-01,0.208122
2001-03-01,0.027014
2001-04-01,-0.155431
2001-05-01,-0.378535
2001-06-01,0.30442
2001-07-01,0.191023
2001-08-01,-0.546578
2001-09-01,-0.181137
2001-10-01,-0.50564
2001-11-01,0.670471
2001-12-01,-0.123988
2002-01-01,-0.393688
2002-02-01,0.127663
2002-03-01,-0.470816
2002-04-01,0.370317
2002-05-01,-0.30096
2002-06-01,-0.027906
2002-07-01,-0.169784
2002-08-01,0.655526
2002-09-01,-0.160618
2002-10-01,-0.485897
2002-11-01,0.017667
2002-12-01,-0.24534
2003-01-01,-0.252234
2003-02-01,-0.328751
2003-03-01,-0.524236
2003-04-01,-0.282374
2003-05-01,0.535819
2003-06-01,-0.079619
2003-07-01,0.076725
2003-08-01,-0.154415
2003-09-01,-0.648379
2003-10-01,0.00424
2003-11-01,-0.283448
2003-12-01,-0.057448
2004-01-01,-0.018044
2004-02-01,-0.330713
2004-03-01,0.738497
2004-04-01,0.239364
2004-05-01,0.322922
2004-06-01,-0.091513
2004-07-01,-0.041234
2004-08-01,-0.356279
2004-09-01,0.772324
2004-10-01,0.316989
2004-11-01,0.369332
2004-12-01,-0.029457
2005-01-01,0.178212
2005-02-01,0.211187
2005-03-01,0.958213
2005-04-01,-0.44628
2005-05-01,-0.187169
2005-06-01,-0.084027
2005-07-01,-0.158737
2005-08-01,-0.030573
2005-09-01,-0.414122
2005-10-01,0.831929
2005-11-01,0.282177
2005-12-01,-0.0473
2006-01-01,0.231997
2006-02-01,-0.052688
2006-03-01,0.621679
2006-04-01,0.165711
2006-05-01,0.042767
2006-06-01,0.002989
2006-07-01,-0.234701
2006-08-01,0.199219
2006-09-01,0.004459
2006-10-01,-0.068752
2006-11-01,-0.186503
2006-12-01,0.076689
2007-01-01,0.216284
2007-02-01,0.189719
2007-03-01,-0.171189
2007-04-01,0.085811
2007-05-01,0.089721
2007-06-01,0.111704
2007-07-01,0.115946
2007-08-01,0.055582
2007-09-01,0.039621
2007-10-01,0.098788
2007-11-01,0.218844
2007-12-01,0.271381
2008-01-01,0.296279
2008-02-01,-0.226909
2008-03-01,0.043775
2008-04-01,-0.568939
2008-05-01,-0.043982
2008-06-01,-0.117207
2008-07-01,0.152996
2008-08-01,-0.062205
2008-09-01,-0.277977
2008-10-01,-0.43897
2008-11-01,-0.279974
2008-12-01,-0.426453
2009-01-01,0.162153
2009-02-01,0.477337
2009-03-01,0.482831
2009-04-01,0.603867
2009-05-01,-0.158332
2009-06-01,-0.013454
2009-07-01,-0.122202
2009-08-01,0.144131
2009-09-01,0.650935
2009-10-01,1.205685
2009-11-01,0.370061
2009-12-01,0.52818
2010-01-01,0.078876
2010-02-01,0.12652
2010-03-01,-0.09505
2010-04-01,-0.289111
2010-05-01,0.006709
2010-06-01,0.145025
2010-07-01,0.061287
2010-08-01,0.171489
2010-09-01,0.230766
2010-10-01,0.011366
2010-11-01,0.095949
2010-12-01,0.311613
2011-01-01,0.376921
2011-02-01,0.126375
2011-03-01,0.108851
2011-04-01,0.199922
2011-05-01,0.616895
2011-06-01,0.76858
2011-07-01,0.475028
2011-08-01,0.350762
2011-09-01,0.015329
2011-10-01,0.183996
2011-11-01,0.305821
2011-12-01,0.082822
2012-01-01,-0.009517
2012-02-01,-0.105996
2012-03-01,0.125576
2012-04-01,0.297938
2012-05-01,0.270232
2012-06-01,0.096148
2012-07-01,-0.199916
2012-08-01,-0.267178
2012-09-01,0.203167
2012-10-01,0.177198
2012-11-01,0.083904
2012-12-01,0.165303
2013-01-01,0.349681
2013-02-01,-0.057292
2013-03-01,-0.360532
2013-04-01,0.02364
2013-05-01,0.01541
2013-06-01,0.115035
2013-07-01,0.357296
2013-08-01,-0.026517
2013-09-01,0.161169
2013-10-01,-0.170114
2013-11-01,0.316888
2013-12-01,0.301103
2014-01-01,-0.295424
2014-02-01,-0.177764
2014-03-01,0.08013
2014-04-01,0.048171
2014-05-01,0.287018
2014-06-01,-0.115297
2014-07-01,0.097512
2014-08-01,-0.007906
2014-09-01,0.244229
2014-10-01,0.060673
2014-11-01,-0.236178
2014-12-01,-0.246204
2015-01-01,-0.30892
2015-02-01,0.209788
2015-03-01,0.367753
2015-04-01,0.082401
2015-05-01,-0.114212
2015-06-01,-0.194255
2015-07-01,0.334634
2015-08-01,-0.080068
2015-09-01,-0.003785
2015-10-01,-0.261894
2015-11-01,0.071808
2015-12-01,-0.035798
2016-01-01,-0.027382
2016-02-01,0.29349
2016-03-01,-0.071746
2016-04-01,0.159029
2016-05-01,0.377234
2016-06-01,-0.115099
2016-07-01,-0.375035
2016-08-01,0.038627
2016-09-01,0.242492
2016-10-01,0.059126
2016-11-01,-0.416779
2016-12-01,-0.0845
2017-01-01,-0.0041
2017-02-01,0.1422
2017-03-01,-0.07142
2017-04-01,0.28548
2017-05-01,-0.14298
2017-06-01,-0.29359
2017-07-01,-0.60584
2017-08-01,0.21784
2017-09-01,-0.28343
2017-10-01,0.69434
2017-11-01,-0.15547
2017-12-01,0.0425
2018-01-01,0.40237
2018-02-01,0.22977
2018-03-01,0.19838
2018-04-01,-0.20884
2018-05-01,0.40724
2018-06-01,-0.52167
2018-07-01,-0.20585
2018-08-01,-0.25975
2018-09-01,0.08122
2018-10-01,0.4487
2018-11-01,0.1066
2018-12-01,0.37446
2019-01-01,0.37148
2019-02-01,-0.05958
2019-03-01,-0.171
2019-04-01,-0.05241
2019-05-01,-0.07351
2019-06-01,0.10629
2019-07-01,-0.08804
2019-08-01,-0.02421
2019-09-01,0.14099
2019-10-01,-0.34695
2019-11-01,-0.01668
2019-12-01,-0.0136
2020-01-01,0.12302
2020-02-01,0.4983
2020-03-01,-0.88377
2020-04-01,-2.04685
2020-05-01,-0.55444
2020-06-01,-0.09635
2020-07-01,0.89254
2020-08-01,1.56704
2020-09-01,1.59423
2020-10-01,0.33473
2020-11-01,0.14825
2020-12-01,0.3469
2021-01-01,0.18116
2021-02-01,-0.27308
2021-03-01,0.44958
2021-04-01,3.34711
2021-05-01,3.01611
2021-06-01,3.88212
2021-07-01,0.90888
2021-08-01,-0.2009
2021-09-01,0.20752
2021-10-01,1.81496
2021-11-01,1.85858
2021-12-01,2.20892
2022-01-01,0.47169
2022-02-01,0.29429
2022-03-01,-0.80893
2022-04-01,0.01561
2022-05-01,1.00974
2022-06-01,0.22638
2022-07-01,-0.26282
2022-08-01,0.32931
2022-09-01,-0.07932
2022-10-01,-0.112
2022-11-01,-0.53518
2022-12-01,0.01453
2023-01-01,0.019213259
2023-02-01,-0.127798575
2023-03-01,0.276049902
2023-04-01,0.590163562
2023-05-01,1.068217587
2023-06-01,-0.23414935
2023-07-01,-0.377049763
2023-08-01,-0.286979857
2023-09-01,-0.272559468
2023-10-01,-0.376921333
2023-11-01,0.010434349
