"Date","CUSR0000SAF111"
2005-09-01,208.7
2005-10-01,209.7
2005-11-01,210.2
2005-12-01,209.9
2006-01-01,211.2
2006-02-01,210.2
2006-03-01,210.8
2006-04-01,210.7
2006-05-01,211.2
2006-06-01,212
2006-07-01,213.4
2006-08-01,213.8
2006-09-01,214.1
2006-10-01,214.9
2006-11-01,215.5
2006-12-01,216.2
2007-01-01,216.809
2007-02-01,219.002
2007-03-01,218.463
2007-04-01,220.211
2007-05-01,220.234
2007-06-01,221.847
2007-07-01,222.055
2007-08-01,223.179
2007-09-01,223.945
2007-10-01,224.918
2007-11-01,226.623
2007-12-01,228.034
2008-01-01,229.28
2008-02-01,233.243
2008-03-01,236.165
2008-04-01,239.749
2008-05-01,243.428
2008-06-01,244.931
2008-07-01,249.03
2008-08-01,249.376
2008-09-01,251.516
2008-10-01,253.093
2008-11-01,253.773
2008-12-01,254.642
2009-01-01,254.765
2009-02-01,253.683
2009-03-01,253.637
2009-04-01,252.762
2009-05-01,252.271
2009-06-01,252.568
2009-07-01,252.495
2009-08-01,252.025
2009-09-01,251.56
2009-10-01,251.532
2009-11-01,251.362
2009-12-01,252.045
2010-01-01,250.862
2010-02-01,250.968
2010-03-01,250.97
2010-04-01,250.538
2010-05-01,250.82
2010-06-01,249.928
2010-07-01,249.478
2010-08-01,249.523
2010-09-01,250.314
2010-10-01,249.989
2010-11-01,250.644
2010-12-01,251.392
2011-01-01,253.179
2011-02-01,253.568
2011-03-01,255.263
2011-04-01,255.743
2011-05-01,258.223
2011-06-01,260.342
2011-07-01,260.61
2011-08-01,263.095
2011-09-01,264.742
2011-10-01,266.002
2011-11-01,266.408
2011-12-01,266.684
2012-01-01,266.504
2012-02-01,267.323
2012-03-01,266.949
2012-04-01,267.636
2012-05-01,267.83
2012-06-01,266.975
2012-07-01,267.902
2012-08-01,267.683
2012-09-01,267.182
2012-10-01,268.388
2012-11-01,268.8
2012-12-01,268.985
2013-01-01,268.785
2013-02-01,268.948
2013-03-01,269.381
2013-04-01,271.033
2013-05-01,270.372
2013-06-01,271.384
2013-07-01,270.65
2013-08-01,270.985
2013-09-01,271.384
2013-10-01,270.778
2013-11-01,270.712
2013-12-01,270.333
2014-01-01,270.677
2014-02-01,270.552
2014-03-01,270.604
2014-04-01,270.607
2014-05-01,270.95
2014-06-01,270.472
2014-07-01,271.187
2014-08-01,271.522
2014-09-01,271.3
2014-10-01,271.698
2014-11-01,271.282
2014-12-01,271.828
2015-01-01,273.035
2015-02-01,273.047
2015-03-01,273.583
2015-04-01,273.066
2015-05-01,273.308
2015-06-01,274.079
2015-07-01,274.756
2015-08-01,274.374
2015-09-01,274.055
2015-10-01,276.14
2015-11-01,274.797
2015-12-01,274.479
2016-01-01,274.003
2016-02-01,274.877
2016-03-01,272.782
2016-04-01,273.813
2016-05-01,272.921
2016-06-01,272.745
2016-07-01,272.772
2016-08-01,272.535
2016-09-01,272.352
2016-10-01,272.871
2016-11-01,272.989
2016-12-01,272.604
2017-01-01,272.686
2017-02-01,271.755
2017-03-01,271.674
2017-04-01,271.76
2017-05-01,272.234
2017-06-01,272.011
2017-07-01,271.314
2017-08-01,272.102
2017-09-01,271.729
2017-10-01,271.081
2017-11-01,270.714
2017-12-01,270.85
2018-01-01,272.389
2018-02-01,271.446
2018-03-01,271.76
2018-04-01,271.705
2018-05-01,271.759
2018-06-01,273.068
2018-07-01,272.584
2018-08-01,273.004
2018-09-01,273.465
2018-10-01,272.303
2018-11-01,274.215
2018-12-01,275.534
2019-01-01,275.426
2019-02-01,276.214
2019-03-01,276.68
2019-04-01,276.626
2019-05-01,277.643
2019-06-01,276.25
2019-07-01,276.626
2019-08-01,276.342
2019-09-01,276.915
2019-10-01,276.373
2019-11-01,277.064
2019-12-01,276.329
2020-01-01,276.539
2020-02-01,276.932
2020-03-01,277.142
2020-04-01,285.245
2020-05-01,284.775
2020-06-01,285.467
2020-07-01,284.035
2020-08-01,284.192
2020-09-01,283.861
2020-10-01,284.522
2020-11-01,283.543
2020-12-01,285.212
2021-01-01,283.734
2021-02-01,284.51
2021-03-01,284.344
2021-04-01,285.576
2021-05-01,286.557
2021-06-01,286.12
2021-07-01,288.085
2021-08-01,288.619
2021-09-01,291.419
2021-10-01,294.288
2021-11-01,296.572
2021-12-01,298.927
2022-01-01,303.235
2022-02-01,306.766
2022-03-01,311.346
2022-04-01,315.113
2022-05-01,319.829
2022-06-01,325.673
2022-07-01,331.09
2022-08-01,335.847
2022-09-01,338.501
2022-10-01,341.025
2022-11-01,345.075
2022-12-01,347.052
2023-01-01,350.44
2023-02-01,351.43
2023-03-01,353.569
2023-04-01,354.11
2023-05-01,354.081
2023-06-01,354.305
2023-07-01,354.368
2023-08-01,355.979
2023-09-01,354.7
2023-10-01,355.265
2023-11-01,356.876
