"Date","TRMMEANCPIM158SFRBCLE"
1992-01-01,2.77180186727874
1992-02-01,2.18151278728569
1992-03-01,3.48155038616365
1992-04-01,2.78902969130912
1992-05-01,2.83703516008307
1992-06-01,3.87475610969692
1992-07-01,2.81733800556927
1992-08-01,2.40327251792452
1992-09-01,2.24640240788765
1992-10-01,3.98166613711179
1992-11-01,3.11685915772095
1992-12-01,2.31010425459341
1993-01-01,3.36892657298127
1993-02-01,2.94666286930934
1993-03-01,1.9870706404723
1993-04-01,4.14720254987073
1993-05-01,2.89614680596324
1993-06-01,2.41063127482837
1993-07-01,1.62112182709142
1993-08-01,3.12426490637996
1993-09-01,2.42289694687017
1993-10-01,3.44069576574901
1993-11-01,3.35532021556624
1993-12-01,2.98857143183806
1994-01-01,1.78808881542767
1994-02-01,3.15512715323287
1994-03-01,2.57264547204354
1994-04-01,1.90767935702421
1994-05-01,2.90969774225236
1994-06-01,3.23664435357045
1994-07-01,2.64636587699298
1994-08-01,3.56949962685633
1994-09-01,2.5787870325594
1994-10-01,1.71493366984994
1994-11-01,3.47783569244213
1994-12-01,0.799716354119062
1995-01-01,3.83996994997808
1995-02-01,3.17241387043128
1995-03-01,2.73243420881641
1995-04-01,3.16006594434597
1995-05-01,2.88752433451684
1995-06-01,2.04940182953357
1995-07-01,2.30765363171199
1995-08-01,3.16253542118343
1995-09-01,2.81733800556927
1995-10-01,3.34295222440779
1995-11-01,2.12889431212009
1995-12-01,2.6193292145648
1996-01-01,3.8996101130838
1996-02-01,2.77672383261167
1996-03-01,2.79764459601377
1996-04-01,2.59598490929387
1996-05-01,2.98980428177402
1996-06-01,2.28682443992863
1996-07-01,3.03172894265187
1996-08-01,2.32480997794542
1996-09-01,3.16006594434597
1996-10-01,3.13784337854557
1996-11-01,3.21811269058916
1996-12-01,2.24885182839818
1997-01-01,2.74473520639524
1997-02-01,2.31623140386805
1997-03-01,1.52860610960277
1997-04-01,1.97973978732586
1997-05-01,2.04817930262642
1997-06-01,2.51984224973099
1997-07-01,2.11666106081898
1997-08-01,1.56024763205127
1997-09-01,2.39223557689998
1997-10-01,2.47197253112932
1997-11-01,2.00051165029278
1997-12-01,1.84054645750973
1998-01-01,1.8771594013155
1998-02-01,1.69055942802159
1998-03-01,2.27212372088985
1998-04-01,2.03473253497801
1998-05-01,2.50879350657738
1998-06-01,1.7783320764523
1998-07-01,2.30520291999103
1998-08-01,2.602127750794
1998-09-01,1.01751469822002
1998-10-01,2.19252919047734
1998-11-01,1.99928966028131
1998-12-01,1.42157913619332
1999-01-01,1.37053456795104
1999-02-01,0.858963241618471
1999-03-01,1.08657400127974
1999-04-01,3.26753742803474
1999-05-01,1.38511630656133
1999-06-01,1.37904028954823
1999-07-01,2.12400079343689
1999-08-01,2.21211645298574
1999-09-01,3.16870935035511
1999-10-01,1.55172783337072
1999-11-01,1.93820769365047
1999-12-01,1.99440183443171
2000-01-01,3.44812254282545
2000-02-01,2.79764459601377
2000-03-01,3.76049874075102
2000-04-01,1.5152221138852
2000-05-01,2.86166118073075
2000-06-01,3.33800540782574
2000-07-01,3.22181854910981
2000-08-01,2.43271016844187
2000-09-01,3.18723288256695
2000-10-01,2.13256459218873
2000-11-01,2.03595491421777
2000-12-01,3.28731362691443
2001-01-01,4.00654358782173
2001-02-01,2.65251148356815
2001-03-01,2.54808260046084
2001-04-01,2.31990785488578
2001-05-01,3.2576509179906
2001-06-01,3.16006594434597
2001-07-01,1.92599538158853
2001-08-01,2.12277744735001
2001-09-01,2.27579871906993
2001-10-01,1.79784655375961
2001-11-01,2.83457282661848
2001-12-01,1.866174166204
2002-01-01,1.7161525366987
2002-02-01,1.87227694054137
2002-03-01,2.04695678914437
2002-04-01,2.84565346615373
2002-05-01,1.91988965741647
2002-06-01,1.0332612451468
2002-07-01,2.6365336079806
2002-08-01,2.6770969966273
2002-09-01,1.88204193448496
2002-10-01,2.11788433974225
2002-11-01,2.25864990574784
2002-12-01,1.75272448463191
2003-01-01,2.13990537262143
2003-02-01,2.39836694927122
2003-03-01,1.03568401221943
2003-04-01,-0.109145364016627
2003-05-01,1.09505795013343
2003-06-01,1.31587006230156
2003-07-01,2.71029610143867
2003-08-01,2.11421454327017
2003-09-01,1.93210144105376
2003-10-01,1.42644179269265
2003-11-01,0.620960280601013
2003-12-01,2.80749072524862
2004-01-01,2.01517643494391
2004-02-01,2.83457282661848
2004-03-01,2.381199440819
2004-04-01,2.17172148527529
2004-05-01,3.24282234818207
2004-06-01,2.81979996074067
2004-07-01,1.44346263192334
2004-08-01,1.24909449091635
2004-09-01,2.45233976856096
2004-10-01,2.8542727209909
2004-11-01,3.02926233624485
2004-12-01,1.90279555548492
2005-01-01,2.33584039929939
2005-02-01,2.87767117921536
2005-03-01,2.41185778143851
2005-04-01,3.39243204247357
2005-05-01,2.20599501926029
2005-06-01,0.979974264052186
2005-07-01,3.11315646621271
2005-08-01,1.93088020233647
2005-09-01,4.15467610188991
2005-10-01,2.49038164598288
2005-11-01,3.14895396913377
2005-12-01,1.42036350545982
2006-01-01,3.69596954816764
2006-02-01,1.47264726472112
2006-03-01,2.24027909192881
2006-04-01,2.98857143183806
2006-05-01,3.29225821904604
2006-06-01,2.94296578027589
2006-07-01,3.18476286379996
2006-08-01,3.43822018594075
2006-09-01,2.1876328768774
2006-10-01,1.61016204391329
2006-11-01,1.15446394074417
2006-12-01,2.61564318887055
2007-01-01,3.09834720622502
2007-02-01,4.01773993085832
2007-03-01,3.00090025291331
2007-04-01,2.37629484145767
2007-05-01,2.42167031907035
2007-06-01,2.59475638144984
2007-07-01,2.39591424572614
2007-08-01,1.67106380455908
2007-09-01,3.44440923729381
2007-10-01,3.65007682581691
2007-11-01,3.744363137108
2007-12-01,2.9146257610241
2008-01-01,3.87102847928051
2008-02-01,2.75457697655574
2008-03-01,3.60544232602045
2008-04-01,2.53825924752817
2008-05-01,3.97296060764825
2008-06-01,4.96973149883149
2008-07-01,6.50165973159778
2008-08-01,1.55416199470979
2008-09-01,2.66357413915834
2008-10-01,0.121267346643639
2008-11-01,0.432856393838921
2008-12-01,0.338925344380647
2009-01-01,1.9980676836896
2009-02-01,2.13134115206499
2009-03-01,0.39069788183681
2009-04-01,0.867429677976128
2009-05-01,0.873477511257903
2009-06-01,1.5371241301011
2009-07-01,-0.1055489054134
2009-08-01,1.47872842421488
2009-09-01,1.65766245342105
2009-10-01,1.96996621006464
2009-11-01,1.2636603571998
2009-12-01,0.684940911159759
2010-01-01,0.80092516392456
2010-02-01,0.00240002639411152
2010-03-01,0.146498271530571
2010-04-01,0.470210341296329
2010-05-01,0.17774464549285
2010-06-01,0.584761427148739
2010-07-01,1.24059876382652
2010-08-01,1.0054034627291
2010-09-01,1.66131720677274
2010-10-01,0.965445878047766
2010-11-01,1.62355751312404
2010-12-01,1.56389903321463
2011-01-01,3.01729991950082
2011-02-01,3.13759648260596
2011-03-01,2.7485489329993
2011-04-01,2.53015539489112
2011-05-01,3.76012649257358
2011-06-01,1.8305409410839
2011-07-01,2.52192950004204
2011-08-01,3.41965506841511
2011-09-01,2.53445267644086
2011-10-01,1.60687427772346
2011-11-01,2.31831471124397
2011-12-01,1.77735643550951
2012-01-01,3.08825317774657
2012-02-01,1.03387905979389
2012-03-01,2.33465154002066
2012-04-01,1.90710554186106
2012-05-01,0.991598268015004
2012-06-01,1.85071142124829
2012-07-01,1.00104371842522
2012-08-01,2.35643355917057
2012-09-01,2.247333124316
2012-10-01,2.42613508048102
2012-11-01,1.709180912565
2012-12-01,1.29279756976493
2013-01-01,2.03431701447518
2013-02-01,2.3212927256324
2013-03-01,0.846917791173318
2013-04-01,0.67435132576561
2013-05-01,0.932098494082823
2013-06-01,1.88708356441625
2013-07-01,1.95187500594154
2013-08-01,2.49929254620691
2013-09-01,1.76911266861175
2013-10-01,1.15591919304463
2013-11-01,1.93906261567658
2013-12-01,2.18257775847257
2014-01-01,2.66546744126854
2014-02-01,1.44583354834882
2014-03-01,2.32555744222462
2014-04-01,2.48155717961447
2014-05-01,2.42490841713268
2014-06-01,1.30995576523165
2014-07-01,2.29537607800816
2014-08-01,0.794494490668596
2014-09-01,1.61116059833979
2014-10-01,1.65758941631036
2014-11-01,1.04862239119379
2014-12-01,1.48294890279406
2015-01-01,0.836342479316543
2015-02-01,1.68379963145415
2015-03-01,2.22159992565298
2015-04-01,2.10622751637224
2015-05-01,1.80469286785847
2015-06-01,2.39029554030881
2015-07-01,1.98573272598919
2015-08-01,1.27138874504089
2015-09-01,2.6188438047944
2015-10-01,1.62615212585318
2015-11-01,1.54727920875484
2015-12-01,0.771019156848274
2016-01-01,1.63573088084201
2016-02-01,2.03277276190412
2016-03-01,1.95789064861109
2016-04-01,3.00602442574667
2016-05-01,2.62210826541662
2016-06-01,2.09548758450182
2016-07-01,1.89341445249174
2016-08-01,2.33658444795919
2016-09-01,2.47700554057593
2016-10-01,1.8169944206619
2016-11-01,1.94202523210472
2016-12-01,1.93831145020167
2017-01-01,3.15979539156552
2017-02-01,2.60709730851716
2017-03-01,1.01084847440573
2017-04-01,0.989687706624531
2017-05-01,1.22328126954885
2017-06-01,1.07799608654779
2017-07-01,1.58508722856878
2017-08-01,2.22266560783899
2017-09-01,1.85207835609502
2017-10-01,2.00286224326727
2017-11-01,1.96346280426647
2017-12-01,2.51067435600119
2018-01-01,3.81400591857548
2018-02-01,2.57482247947696
2018-03-01,1.57753819168385
2018-04-01,2.11143399558025
2018-05-01,2.31379480770724
2018-06-01,2.0037934954751
2018-07-01,1.4987881993449
2018-08-01,1.94181267698124
2018-09-01,2.18018423722481
2018-10-01,2.37117070880954
2018-11-01,2.65879065082772
2018-12-01,3.153783063166
2019-01-01,2.58917208391825
2019-02-01,2.0737186298486
2019-03-01,2.70688134544756
2019-04-01,1.94136399847635
2019-05-01,1.09688975142808
2019-06-01,1.97021738001686
2019-07-01,2.58854785542058
2019-08-01,2.28335947788074
2019-09-01,2.33697480984452
2019-10-01,3.18333015551138
2019-11-01,3.18952967483606
2019-12-01,2.58661994207487
2020-01-01,2.84935098082801
2020-02-01,2.33467672842573
2020-03-01,1.86423033864909
2020-04-01,0.109263942034588
2020-05-01,2.52872777368356
2020-06-01,1.73938272251535
2020-07-01,3.71011292410226
2020-08-01,2.99104002301211
2020-09-01,1.5399147235335
2020-10-01,1.66742200928622
2020-11-01,1.78771613414248
2020-12-01,2.665893252857
2021-01-01,0.985217261171245
2021-02-01,2.64870151834864
2021-03-01,2.96402292470999
2021-04-01,4.03895833816845
2021-05-01,4.43178728118279
2021-06-01,4.75903099636785
2021-07-01,4.79370988710843
2021-08-01,4.78956211558788
2021-09-01,5.91802671528441
2021-10-01,9.53200406335157
2021-11-01,7.43801288526038
2021-12-01,7.21548908593252
2022-01-01,7.40271967803334
2022-02-01,6.67748179344765
2022-03-01,6.39872487526876
2022-04-01,5.175070237352
2022-05-01,9.19390371394466
2022-06-01,8.99192017760113
2022-07-01,5.24603229566238
2022-08-01,7.49216456088944
2022-09-01,7.0753466795646
2022-10-01,5.07033597701168
2022-11-01,4.32184230045518
2022-12-01,6.09251463294964
2023-01-01,7.01368615281761
2023-02-01,5.80013612195496
2023-03-01,2.7620366267159
2023-04-01,4.03497956003374
2023-05-01,2.76510981228451
2023-06-01,2.70340889711751
2023-07-01,2.56802629461901
2023-08-01,3.56070697737865
2023-09-01,4.9297020815025
2023-10-01,2.91551880270402
2023-11-01,3.30435430728697
