"Date","APUS23B74715"
2009-09-01,2.63
2009-10-01,2.727
2009-11-01,2.709
2009-12-01,2.657
2010-01-01,2.862
2010-02-01,2.643
2010-03-01,2.878
2010-04-01,2.975
2010-05-01,2.954
2010-06-01,2.893
2010-07-01,2.911
2010-08-01,2.895
2010-09-01,2.939
2010-10-01,2.979
2010-11-01,3.041
2010-12-01,3.113
2011-01-01,3.25
2011-02-01,3.309
2011-03-01,3.626
2011-04-01,3.959
2011-05-01,4.238
2011-06-01,4.05
2011-07-01,3.97
2011-08-01,3.874
2011-09-01,3.913
2011-10-01,3.524
2011-11-01,3.514
2011-12-01,3.447
2012-01-01,3.593
2012-02-01,3.633
2012-03-01,4.02
2012-04-01,4.06
2012-05-01,3.91
2012-06-01,3.841
2012-07-01,3.702
2012-08-01,4.127
2012-09-01,4.19
2012-10-01,3.91
2012-11-01,3.618
2012-12-01,3.529
2013-01-01,3.433
2013-02-01,3.842
2013-03-01,3.907
2013-04-01,3.813
2013-05-01,3.935
2013-06-01,4.168
2013-07-01,3.745
2013-08-01,3.741
2013-09-01,3.783
2013-10-01,3.486
2013-11-01,3.491
2013-12-01,3.408
2014-01-01,3.498
2014-02-01,3.588
2014-03-01,3.882
2014-04-01,3.927
2014-05-01,3.936
2014-06-01,4.111
2014-07-01,3.944
2014-08-01,3.724
2014-09-01,3.706
2014-10-01,3.407
2014-11-01,3.138
2014-12-01,2.751
2015-01-01,2.159
2015-02-01,2.449
2015-03-01,2.598
2015-04-01,2.656
2015-05-01,2.83
2015-06-01,3.073
2015-07-01,3.12
2015-08-01,3.071
2015-09-01,2.689
2015-10-01,2.762
2015-11-01,2.599
2015-12-01,2.234
2016-01-01,2.169
2016-02-01,1.992
2016-03-01,2.265
2016-04-01,2.438
2016-05-01,2.63
2016-06-01,2.918
2016-07-01,2.707
2016-08-01,2.664
2016-09-01,2.689
2016-10-01,2.659
2016-11-01,2.515
2016-12-01,2.662
2017-01-01,2.776
2017-02-01,2.645
2017-03-01,2.724
2017-04-01,2.892
2017-05-01,2.779
2017-06-01,2.784
2017-07-01,2.793
2017-08-01,2.826
2017-09-01,2.928
2017-10-01,2.882
2017-11-01,3.016
2017-12-01,2.838
2018-01-01,2.962
2018-02-01,2.84
2018-03-01,2.85
2018-04-01,2.974
2018-05-01,3.246
2018-06-01,3.313
2018-07-01,3.271
2018-08-01,3.25
2018-09-01,3.226
2018-10-01,3.199
2018-11-01,3.008
2018-12-01,2.624
2019-01-01,2.343
2019-02-01,2.603
2019-03-01,2.874
2019-04-01,3.132
2019-05-01,3.154
2019-06-01,3.056
2019-07-01,3.221
2019-08-01,3.102
2019-09-01,3.061
2019-10-01,2.974
2019-11-01,2.881
2019-12-01,2.898
2020-01-01,2.903
2020-02-01,2.716
2020-03-01,2.472
2020-04-01,1.896
2020-05-01,2.05
2020-06-01,2.385
2020-07-01,2.537
2020-08-01,2.488
2020-09-01,2.315
2020-10-01,2.391
2020-11-01,2.262
2020-12-01,2.406
2021-01-01,2.545
2021-02-01,2.766
2021-03-01,3.044
2021-04-01,3.104
2021-05-01,3.272
2021-06-01,3.489
2021-07-01,3.613
2021-08-01,3.67
2021-09-01,3.62
2021-10-01,3.652
2021-11-01,3.723
2021-12-01,3.654
2022-01-01,3.601
2022-02-01,3.744
2022-03-01,4.472
2022-04-01,4.436
2022-05-01,4.791
2022-06-01,5.552
2022-07-01,5.173
2022-08-01,4.484
2022-09-01,4.439
2022-10-01,4.572
2022-11-01,4.332
2022-12-01,3.655
2023-01-01,3.818
2023-02-01,3.853
2023-03-01,3.939
2023-04-01,4.043
2023-05-01,3.959
2023-06-01,4.062
2023-07-01,4.055
2023-08-01,4.262
2023-09-01,4.212
2023-10-01,4.023
2023-11-01,3.869
