"Date","FLEXCPIM158SFRBATL"
2016-11-01,-1.9135189
2016-12-01,4.415148
2017-01-01,10.02996
2017-02-01,0.0729186
2017-03-01,-2.024516
2017-04-01,2.465461
2017-05-01,-7.332457
2017-06-01,-3.123403
2017-07-01,-5.368603
2017-08-01,11.17998
2017-09-01,21.01822
2017-10-01,-3.055549
2017-11-01,7.221625
2017-12-01,1.624456
2018-01-01,7.756863
2018-02-01,5.608621
2018-03-01,-5.543497
2018-04-01,5.263607
2018-05-01,4.495443
2018-06-01,-2.601968
2018-07-01,-2.020832
2018-08-01,3.659986
2018-09-01,2.603711
2018-10-01,5.210796
2018-11-01,-9.321796
2018-12-01,-3.429179
2019-01-01,-7.274544
2019-02-01,4.288893
2019-03-01,8.344835
2019-04-01,12.3767
2019-05-01,-4.017766
2019-06-01,-9.673044
2019-07-01,2.278193
2019-08-01,-3.074535
2019-09-01,1.939873
2019-10-01,3.777803
2019-11-01,1.976321
2019-12-01,6.846041
2020-01-01,-0.843681
2020-02-01,-2.550264
2020-03-01,-18.74519
2020-04-01,-22.67837
2020-05-01,-5.275888
2020-06-01,16.36569
2020-07-01,8.356066
2020-08-01,13.6601
2020-09-01,12.31181
2020-10-01,1.489544
2020-11-01,0.7627506
2020-12-01,19.56359
2021-01-01,9.957657
2021-02-01,12.13261
2021-03-01,15.11153
2021-04-01,21.00725
2021-05-01,19.39407
2021-06-01,32.4681
2021-07-01,12.8168
2021-08-01,9.938925
2021-09-01,10.28105
2021-10-01,28.10751
2021-11-01,23.95911
2021-12-01,23.5452
2022-01-01,8.856367
2022-02-01,15.84173
2022-03-01,33.86028
2022-04-01,0.1125418
2022-05-01,23.51354
2022-06-01,34.57676
2022-07-01,-12.25563
2022-08-01,-7.263658
2022-09-01,-3.408755
2022-10-01,7.139244
2022-11-01,-5.16251
2022-12-01,-5.878088
2023-01-01,8.029807091
2023-02-01,-1.44434309
2023-03-01,-9.558700562
2023-04-01,4.539150238
2023-05-01,-4.540686131
2023-06-01,0.387001812
2023-07-01,-0.666298032
2023-08-01,18.356414795
2023-09-01,3.860698223
2023-10-01,-8.000364304
2023-11-01,-5.871032238
