"Date","CPALCY01USM661N"
1973-10-01,18.997677421996
1973-11-01,19.1895731535313
1973-12-01,19.3814688850666
1974-01-01,19.4966063239878
1974-02-01,19.8036394944443
1974-03-01,20.0339143722867
1974-04-01,20.0339143722867
1974-05-01,20.2641892501291
1974-06-01,20.4177058353573
1974-07-01,20.4944641279714
1974-08-01,20.839876444735
1974-09-01,21.0701513225774
1974-10-01,21.2620470541127
1974-11-01,21.3771844930339
1974-12-01,21.4923219319551
1975-01-01,21.4923219319551
1975-02-01,21.6842176634904
1975-03-01,21.6842176634904
1975-04-01,21.7225968097974
1975-05-01,21.7993551024116
1975-06-01,21.9144925413327
1975-07-01,22.1063882728681
1975-08-01,22.2215257117892
1975-09-01,22.4901797359387
1975-10-01,22.5669380285528
1975-11-01,22.7588337600881
1975-12-01,22.8739711990093
1976-01-01,22.9123503453164
1976-02-01,23.0274877842376
1976-03-01,23.1042460768517
1976-04-01,23.1426252231587
1976-05-01,23.2193835157729
1976-06-01,23.3729001010011
1976-07-01,23.4496583936152
1976-08-01,23.5647958325364
1976-09-01,23.7183124177647
1976-10-01,23.7566915640717
1976-11-01,23.7566915640717
1976-12-01,23.8718290029929
1977-01-01,23.9485872956071
1977-02-01,24.1788621734494
1977-03-01,24.2939996123706
1977-04-01,24.3707579049848
1977-05-01,24.524274490213
1977-06-01,24.7161702217483
1977-07-01,24.7545493680554
1977-08-01,24.8696868069766
1977-09-01,24.8696868069766
1977-10-01,24.9080659532836
1977-11-01,25.0232033922048
1977-12-01,25.0615825385119
1978-01-01,25.2150991237401
1978-02-01,25.3302365626613
1978-03-01,25.5221322941966
1978-04-01,25.6756488794249
1978-05-01,25.8291654646531
1978-06-01,26.0978194888026
1978-07-01,26.1361986351096
1978-08-01,26.2513360740308
1978-09-01,26.4048526592591
1978-10-01,26.5967483907944
1978-11-01,26.6735066834085
1978-12-01,26.7502649760226
1979-01-01,26.9421607075579
1979-02-01,27.2491938780144
1979-03-01,27.4027104632427
1979-04-01,27.6713644873921
1979-05-01,27.9400185115416
1979-06-01,28.208672535691
1979-07-01,28.4005682672263
1979-08-01,28.5924639987616
1979-09-01,28.9378763155252
1979-10-01,29.2065303396746
1979-11-01,29.39842607121
1979-12-01,29.5903218027453
1980-01-01,30.012492412123
1980-02-01,30.2811464362724
1980-03-01,30.7033170456501
1980-04-01,30.9335919234925
1980-05-01,31.1254876550278
1980-06-01,31.5092791180984
1980-07-01,31.7011748496337
1980-08-01,31.9698288737831
1980-09-01,32.0849663127043
1980-10-01,32.2768620442396
1980-11-01,32.468757775775
1980-12-01,32.8141700925385
1981-01-01,33.121203262995
1981-02-01,33.5433738723727
1981-03-01,33.696890457601
1981-04-01,33.8887861891363
1981-05-01,34.0806819206716
1981-06-01,34.349335944821
1981-07-01,34.8482648468128
1981-08-01,35.1552980172693
1981-09-01,35.6926060655682
1981-10-01,35.577468626647
1981-11-01,35.53908948034
1981-12-01,35.577468626647
1982-01-01,35.6542269192612
1982-02-01,35.7309852118753
1982-03-01,35.5007103340329
1982-04-01,35.6158477729541
1982-05-01,35.9612600897177
1982-06-01,36.7288430158589
1982-07-01,36.805601308473
1982-08-01,36.9591178937013
1982-09-01,37.2661510641578
1982-10-01,37.7650799661496
1982-11-01,37.6499425272284
1982-12-01,37.419667649386
1983-01-01,37.5348050883072
1983-02-01,37.6115633809213
1983-03-01,37.6499425272284
1983-04-01,38.033733990299
1983-05-01,38.1488714292202
1983-06-01,38.2640088681414
1983-07-01,38.3791463070626
1983-08-01,38.4175254533697
1983-09-01,38.7629377701332
1983-10-01,38.8780752090544
1983-11-01,39.0315917942827
1983-12-01,39.0699709405897
1984-01-01,39.4537624036604
1984-02-01,39.6840372815027
1984-03-01,39.7991747204239
1984-04-01,39.9526913056522
1984-05-01,39.9526913056522
1984-06-01,40.0294495982663
1984-07-01,40.2213453298016
1984-08-01,40.489999353951
1984-09-01,40.7586533781005
1984-10-01,40.7202742317934
1984-11-01,40.8737908170217
1984-12-01,40.8737908170217
1985-01-01,40.9505491096358
1985-02-01,41.1808239874782
1985-03-01,41.2575822800923
1985-04-01,41.4110988653205
1985-05-01,41.4878571579347
1985-06-01,41.5646154505488
1985-07-01,41.6029945968559
1985-08-01,41.9100277673124
1985-09-01,42.0635443525406
1985-10-01,42.1403026451547
1985-11-01,42.4857149619183
1985-12-01,42.6008524008395
1986-01-01,42.907885571296
1986-02-01,42.7927481323748
1986-03-01,42.7927481323748
1986-04-01,42.6776106934536
1986-05-01,42.5624732545324
1986-06-01,42.8695064249889
1986-07-01,43.1765395954454
1986-08-01,43.2532978880596
1986-09-01,43.3684353269807
1986-10-01,43.521951912209
1986-11-01,43.4835727659019
1986-12-01,43.6754684974372
1987-01-01,44.0208808142008
1987-02-01,44.2511556920432
1987-03-01,44.4430514235785
1987-04-01,44.750084594035
1987-05-01,45.0187386181844
1987-06-01,45.2106343497197
1987-07-01,45.2490134960268
1987-08-01,45.6328049590974
1987-09-01,45.978217275861
1987-10-01,46.1317338610892
1987-11-01,46.2468713000104
1987-12-01,46.2852504463175
1988-01-01,46.5539044704669
1988-02-01,46.4771461778528
1988-03-01,46.6306627630811
1988-04-01,47.0528333724587
1988-05-01,47.0912125187658
1988-06-01,47.2447291039941
1988-07-01,47.4366248355294
1988-08-01,47.6668997133718
1988-09-01,48.3577243468989
1988-10-01,48.434482639513
1988-11-01,48.3193452005918
1988-12-01,48.3577243468989
1989-01-01,48.7415158099695
1989-02-01,48.9717906878119
1989-03-01,49.4707195898037
1989-04-01,49.7009944676461
1989-05-01,49.9696484917955
1989-06-01,50.0847859307167
1989-07-01,50.1231650770238
1989-08-01,50.2383025159449
1989-09-01,50.7372314179368
1989-10-01,50.9675062957791
1989-11-01,51.1210228810074
1989-12-01,51.1594020273144
1990-01-01,51.8502266608416
1990-02-01,51.9269849534557
1990-03-01,52.4259138554475
1990-04-01,52.694567879597
1990-05-01,52.6561887332899
1990-06-01,52.6178095869828
1990-07-01,53.1167384889746
1990-08-01,53.7308048298876
1990-09-01,54.0378380003442
1990-10-01,54.3448711708006
1990-11-01,54.3064920244936
1990-12-01,54.3448711708006
1991-01-01,54.8821792190995
1991-02-01,55.1124540969419
1991-03-01,55.0356958043278
1991-04-01,55.150833243249
1991-05-01,55.2659706821701
1991-06-01,55.4962455600125
1991-07-01,55.7265204378549
1991-08-01,55.803278730469
1991-09-01,55.9567953156973
1991-10-01,55.9184161693902
1991-11-01,56.2638284861538
1991-12-01,56.2638284861538
1992-01-01,56.5324825103032
1992-02-01,56.8011365344526
1992-03-01,57.2233071438303
1992-04-01,57.2616862901374
1992-05-01,57.1465488512162
1992-06-01,57.3768237290586
1992-07-01,57.5303403142868
1992-08-01,57.8757526310504
1992-09-01,58.1060275088928
1992-10-01,58.3746815330422
1992-11-01,58.4130606793493
1992-12-01,58.2979232404281
1993-01-01,58.7200938498058
1993-02-01,58.9503687276482
1993-03-01,59.1422644591835
1993-04-01,59.1038853128764
1993-05-01,59.0271270202623
1993-06-01,59.1806436054905
1993-07-01,59.2190227517976
1993-08-01,59.6028142148682
1993-09-01,59.6028142148682
1993-10-01,59.6795725074823
1993-11-01,59.6411933611753
1993-12-01,59.7179516537894
1994-01-01,59.8714682390176
1994-02-01,60.4087762873165
1994-03-01,60.6006720188518
1994-04-01,60.5239137262377
1994-05-01,60.3703971410095
1994-06-01,60.5622928725448
1994-07-01,60.715809457773
1994-08-01,61.0612217745366
1994-09-01,61.0228426282295
1994-10-01,61.2147383597648
1994-11-01,61.1763592134578
1994-12-01,60.9844634819225
1995-01-01,61.3682549449931
1995-02-01,61.5217715302214
1995-03-01,61.7520464080637
1995-04-01,61.943942139599
1995-05-01,62.0974587248273
1995-06-01,62.2509753100555
1995-07-01,62.2893544563626
1995-08-01,62.4812501878979
1995-09-01,62.6347667731262
1995-10-01,62.7882833583544
1995-11-01,62.8650416509685
1995-12-01,62.8266625046615
1996-01-01,63.2488331140392
1996-02-01,63.5942454308027
1996-03-01,63.9012786012592
1996-04-01,63.7093828697239
1996-05-01,63.8628994549522
1996-06-01,63.9012786012592
1996-07-01,63.9780368938734
1996-08-01,64.1699326254087
1996-09-01,64.5537240884793
1996-10-01,64.5537240884793
1996-11-01,64.6304823810934
1996-12-01,64.6688615274005
1997-01-01,64.8991364052429
1997-02-01,65.2829278683135
1997-03-01,65.5132027461558
1997-04-01,65.3213070146206
1997-05-01,65.2061695756994
1997-06-01,65.3596861609276
1997-07-01,65.5515818924629
1997-08-01,65.5515818924629
1997-09-01,65.8969942092265
1997-10-01,66.1272690870689
1997-11-01,66.0121316481477
1997-12-01,65.9737525018406
1998-01-01,66.0505107944547
1998-02-01,66.2807856722971
1998-03-01,66.3959231112183
1998-04-01,66.3959231112183
1998-05-01,66.3959231112183
1998-06-01,66.4343022575254
1998-07-01,66.6261979890607
1998-08-01,66.856472866903
1998-09-01,66.9332311595172
1998-10-01,67.0867477447454
1998-11-01,67.0483685984384
1998-12-01,67.0483685984384
1999-01-01,67.1635060373596
1999-02-01,67.2018851836666
1999-03-01,67.3554017688949
1999-04-01,67.5472975004302
1999-05-01,67.5856766467372
1999-06-01,67.8543306708867
1999-07-01,68.0078472561149
1999-08-01,68.1613638413432
1999-09-01,68.3916387191856
1999-10-01,68.660292743335
1999-11-01,68.6219135970279
1999-12-01,68.5451553044138
2000-01-01,68.8138093285632
2000-02-01,69.274359084248
2000-03-01,69.6581505473186
2000-04-01,69.6197714010116
2000-05-01,69.6197714010116
2000-06-01,69.8500462788539
2000-07-01,70.1570794493104
2000-08-01,70.2722168882316
2000-09-01,70.7711457902234
2000-10-01,70.8479040828376
2000-11-01,70.8479040828376
2000-12-01,70.6943874976093
2001-01-01,70.9630415217588
2001-02-01,71.116558106987
2001-03-01,71.5387287163647
2001-04-01,71.6154870089788
2001-05-01,71.8841410331283
2001-06-01,72.2679324961989
2001-07-01,72.0760367646636
2001-08-01,72.1911742035848
2001-09-01,72.1527950572777
2001-10-01,72.0760367646636
2001-11-01,72.0760367646636
2001-12-01,71.8841410331283
2002-01-01,72.344690788813
2002-02-01,72.8819988371119
2002-03-01,73.3425485927966
2002-04-01,73.6112026169461
2002-05-01,73.4576860317178
2002-06-01,73.4960651780249
2002-07-01,73.6879609095602
2002-08-01,74.1101315189379
2002-09-01,74.186889811552
2002-10-01,74.3404063967802
2002-11-01,74.2252689578591
2002-12-01,74.1101315189379
2003-01-01,74.7241978598509
2003-02-01,75.2998850544568
2003-03-01,75.6452973712204
2003-04-01,75.4917807859921
2003-05-01,75.5301599322992
2003-06-01,75.5685390786063
2003-07-01,75.8755722490628
2003-08-01,76.4128802973616
2003-09-01,76.604776028897
2003-10-01,76.7582926141252
2003-11-01,76.5280177362828
2003-12-01,76.4896385899758
2004-01-01,76.7199134678181
2004-02-01,77.1804632235029
2004-03-01,78.0631835885654
2004-04-01,78.2934584664077
2004-05-01,78.446975051636
2004-06-01,79.061041392549
2004-07-01,78.8691456610136
2004-08-01,78.9459039536278
2004-09-01,79.0226622462419
2004-10-01,79.5599702945408
2004-11-01,79.5215911482337
2004-12-01,79.3680745630055
2005-01-01,79.8670034649973
2005-02-01,80.1740366354538
2005-03-01,81.517306756201
2005-04-01,81.555685902508
2005-05-01,81.1335152931303
2005-06-01,80.8648612689809
2005-07-01,81.555685902508
2005-08-01,82.169752243421
2005-09-01,82.8221977306411
2005-10-01,83.1292309010976
2005-11-01,82.6303019991058
2005-12-01,82.2081313897281
2006-01-01,82.8605768769482
2006-02-01,83.0524726084835
2006-03-01,83.7432972420106
2006-04-01,84.5108801681518
2006-05-01,85.0481882164507
2006-06-01,85.4319796795214
2006-07-01,85.6238754110566
2006-08-01,86.0076668741273
2006-09-01,85.5471171184426
2006-10-01,85.0865673627578
2006-11-01,84.7795341923013
2006-12-01,84.9330507775296
2007-01-01,85.1122813907835
2007-02-01,85.6108265013122
2007-03-01,86.1807568239721
2007-04-01,86.6524365320859
2007-05-01,87.1766956706404
2007-06-01,87.603471777575
2007-07-01,87.7454746189111
2007-08-01,87.6295695970638
2007-09-01,87.6226613507285
2007-10-01,87.7163064677177
2007-11-01,88.0816759405609
2007-12-01,88.0398426710862
2008-01-01,88.2217598245817
2008-02-01,88.663503798576
2008-03-01,89.4702334539505
2008-04-01,89.7388874780999
2008-05-01,90.6327377955914
2008-06-01,91.56496725939
2008-07-01,92.2147262063685
2008-08-01,92.3210364416391
2008-09-01,92.1441085771635
2008-10-01,91.4970361704264
2008-11-01,89.9983305071356
2008-12-01,89.4280163930127
2009-01-01,89.5776950636102
2009-02-01,90.0616560985423
2009-03-01,90.2167078496228
2009-04-01,90.4143604531042
2009-05-01,90.565190498091
2009-06-01,91.0245888793865
2009-07-01,91.1888516255807
2009-08-01,91.4505974033949
2009-09-01,91.5603617618331
2009-10-01,91.4882089667758
2009-11-01,91.6405741776149
2009-12-01,91.5062471655401
2010-01-01,91.7146459299875
2010-02-01,91.6731964519759
2010-03-01,92.1487140747204
2010-04-01,92.3129768209146
2010-05-01,92.5225269597511
2010-06-01,92.4235087622789
2010-07-01,92.5501599450922
2010-08-01,92.712119942508
2010-09-01,92.6798814596101
2010-10-01,92.8702420252932
2010-11-01,92.8621824045687
2010-12-01,92.8291763387446
2011-01-01,93.1227768079936
2011-02-01,93.5806400234369
2011-03-01,94.2657077850179
2011-04-01,94.6003739408155
2011-05-01,95.2082996183194
2011-06-01,95.3740975303659
2011-07-01,95.6270161045294
2011-08-01,95.9701256725146
2011-09-01,96.162405195513
2011-10-01,95.9674391322731
2011-11-01,95.6857361983793
2011-12-01,95.2981068206779
2012-01-01,95.6876551556946
2012-02-01,96.0572463346316
2012-03-01,96.6720802584708
2012-04-01,96.8493919144094
2012-05-01,96.9656807277198
2012-06-01,96.8712680278044
2012-07-01,96.7215893572069
2012-08-01,97.2803897274377
2012-09-01,97.6956520904801
2012-10-01,97.5893418552096
2012-11-01,97.5924121869141
2012-12-01,97.3122444188726
2013-01-01,97.792751330637
2013-02-01,98.3404217484388
2013-03-01,98.4766677178289
2013-04-01,98.2379494277989
2013-05-01,98.3542382411093
2013-06-01,98.6002485689376
2013-07-01,98.7595220261119
2013-08-01,98.8873245833144
2013-09-01,99.2116283696091
2013-10-01,98.6608876201028
2013-11-01,98.7790953907285
2013-12-01,98.7434027846629
2014-01-01,99.6307286472822
2014-02-01,99.4092809730905
2014-03-01,99.7746504459337
2014-04-01,99.7800235264167
2014-05-01,100.255924940624
2014-06-01,100.303898873508
2014-07-01,100.360700010043
2014-08-01,100.198356221164
2014-09-01,100.197972429701
2014-10-01,99.9776761298981
2014-11-01,99.5485972741851
2014-12-01,99.0489007892672
2015-01-01,99.1625030623361
2015-02-01,99.4940988864291
2015-03-01,99.6503020118988
2015-04-01,99.7700449483769
2015-05-01,100.194902097996
2015-06-01,100.366073090526
2015-07-01,100.245946362584
2015-08-01,100.302747499119
2015-09-01,100.509994889177
2015-10-01,100.367224464915
2015-11-01,100.173025984601
2015-12-01,99.7631367020416
2016-01-01,99.9170370787329
2016-02-01,100.12159792855
2016-03-01,100.364537924673
2016-04-01,100.790930240145
2016-05-01,101.056897724053
2016-06-01,101.273739900688
2016-07-01,101.214252223912
2016-08-01,101.382352884737
2016-09-01,101.551988711414
2016-10-01,101.604184350391
2016-11-01,101.782647380719
2016-12-01,101.866313919669
2017-01-01,102.440465948422
2017-02-01,102.72639058841
2017-03-01,102.695687271364
2017-04-01,102.836154946848
2017-05-01,102.92634594067
2017-06-01,103.111717217333
2017-07-01,102.875685467544
2017-08-01,103.108263094165
2017-09-01,103.64633872539
2017-10-01,103.460583657264
2017-11-01,103.386128113428
2017-12-01,103.45636195117
2018-01-01,103.919598247096
2018-02-01,104.473409328307
2018-03-01,104.466501081972
2018-04-01,104.755879845127
2018-05-01,105.159244672815
2018-06-01,105.224105430074
2018-07-01,105.186877658156
2018-08-01,105.328112916566
2018-09-01,105.717277460119
2018-10-01,105.581415282192
2018-11-01,105.342313200699
2018-12-01,105.095919081408
2019-01-01,105.597918315104
2019-02-01,105.858512718529
2019-03-01,106.145204941443
2019-04-01,106.479487305778
2019-05-01,106.720124553123
2019-06-01,107.001827487017
2019-07-01,107.007584358963
2019-08-01,107.242080942899
2019-09-01,107.207539711223
2019-10-01,107.175685019788
2019-11-01,107.257432601422
2019-12-01,107.39099203057
2020-01-01,108.236868415178
2020-02-01,108.450640260108
2020-03-01,108.21959779934
2020-04-01,107.700711741268
2020-05-01,108.264501400519
2020-06-01,108.356995143119
2020-07-01,108.852469921943
2020-08-01,108.796436368335
2020-09-01,109.20824460821
2020-10-01,109.043214279089
2020-11-01,108.724667364741
2020-12-01,109.131102524133
2021-01-01,109.58205749324
2021-02-01,109.946275591694
2021-03-01,110.332753595007
2021-04-01,111.104942018705
2021-05-01,111.679861630385
2021-06-01,112.785564835491
2021-07-01,112.663135358771
2021-08-01,112.80667336596
2021-09-01,113.405771839813
2021-10-01,113.783422639475
2021-11-01,114.174122348881
2021-12-01,113.934252684461
2022-01-01,115.200380721131
2022-02-01,115.579182895182
2022-03-01,117.065607231655
2022-04-01,118.12372029534
2022-05-01,118.68482341435
2022-06-01,120.352781112855
2022-07-01,119.978968227824
2022-08-01,120.234189550766
2022-09-01,120.464464428608
2022-10-01,120.640240918694
2022-11-01,120.88471608067
2022-12-01,121.146078067022
2023-01-01,122.103637767383
2023-02-01,122.542695201136
2023-03-01,122.444060795126
2023-04-01,122.510456718238
2023-05-01,122.814035765526
2023-06-01,123.308359169961
2023-07-01,123.771211674425
2023-08-01,124.49427479085
2023-09-01,124.967489664816
2023-10-01,124.842757439318
